summoner_name,played_with,won_with,played_against,lost_against,date,last_played
derdevell,1.0,1,0,0,27-4-2023 13:9,Irelia
delta 2,1.0,1,0,0,26-3-2023 16:46,Thresh
delork,1.0,1,0,0,11-1-2023 20:35,KSante
das sauercrowd,1.0,1,0,0,22-10-2022 19:22,Blitzcrank
dark keveun,1.0,1,0,0,5-3-2023 12:31,Yorick
daniel545454,1.0,1,0,0,4-8-2022 19:46,Draven
dani phantom,1.0,1,0,0,5-3-2023 12:32,Ahri
daig cravid,1.0,1,0,0,15-6-2022 15:42,KogMaw
cyrillou69,1.0,1,0,0,30-7-2022 12:41,Malzahar
cut my neck,1.0,1,0,0,3-8-2022 14:48,Singed
cueavgl,1.0,1,0,0,16-5-2023 15:50,Graves
cryter08,1.0,1,0,0,16-12-2022 20:54,Nasus
crypticrys,1.0,1,0,0,21-2-2023 16:54,Quinn
cornholio3,1.0,1,0,0,17-5-2023 20:12,Vi
commonthief,1.0,1,0,0,15-5-2023 22:8,AurelionSol
chaoscroco,1.0,1,0,0,16-12-2022 20:54,Ashe
chanibolichozo,1.0,1,0,0,22-9-2023 13:17,TwistedFate
ceo of friends,1.0,1,0,0,11-10-2023 18:31,Sona
cellojq,1.0,1,0,0,16-9-2022 10:5,Teemo
byjose95,1.0,1,0,0,11-1-2023 20:35,Sett
buurmanblue2,1.0,1,0,0,16-5-2023 10:3,Ziggs
boruvka,1.0,1,0,0,15-6-2022 15:43,Blitzcrank
borros88,1.0,1,0,0,7-12-2022 10:21,Pantheon
borio,1.0,1,0,0,14-7-2023 22:8,Yasuo
binbine,1.0,1,0,0,14-2-2023 19:58,TwistedFate
bernie347,1.0,1,0,0,22-10-2022 19:21,Soraka
bermu0202,1.0,1,0,0,7-12-2022 10:21,Sett
bark for mommy,1.0,1,0,0,14-7-2023 22:9,Tristana
aviones fumigan,1.0,1,0,0,22-9-2023 13:17,Vex
asafos,1.0,1,0,0,25-5-2023 20:53,Illaoi
arepita cani ,1.0,1,0,0,26-2-2023 12:16,Katarina
apmaz nda,1.0,1,0,0,7-12-2022 10:21,Kaisa
antyrone,1.0,1,0,0,18-5-2023 19:28,Vex
alone sniper,1.0,1,0,0,5-3-2023 12:32,Vladimir
allipalli,1.0,1,0,0,29-5-2023 21:56,Tristana
alexps99,1.0,1,0,0,6-9-2022 10:25,Syndra
alex10987,1.0,1,0,0,18-10-2023 23:20,Zac
ahazei,1.0,1,0,0,8-7-2023 10:56,Vladimir
aeropux,1.0,1,0,0,19-2-2023 12:53,Caitlyn
abdij,1.0,1,0,0,22-10-2022 19:22,Ekko
aassttrraa,1.0,1,0,0,25-2-2023 12:33,Ziggs
aNaKen530,1.0,1,0,0,26-2-2023 12:16,Mordekaiser
a rusty spoon,1.0,1,0,0,6-8-2022 12:49,Evelynn
Zym24,1.0,1,0,0,18-6-2023 14:22,MonkeyKing
ZyRox001,1.0,1,0,0,25-4-2023 12:7,Nunu
ZxKaboom,1.0,1,0,0,6-11-2022 20:58,Jayce
Zouzoulaterreur,1.0,1,0,0,26-3-2023 16:46,Pyke
Zoruna,1.0,1,0,0,3-8-2022 14:48,Ahri
Zorkoun,1.0,1,0,0,19-7-2022 11:48,Sett
Zoozoonoonoo,1.0,1,0,0,24-7-2022 17:6,Pantheon
ZinkMinister,1.0,1,0,0,28-6-2023 21:27,Pantheon
Ziklos,1.0,1,0,0,8-7-2023 10:57,Orianna
Ziftags,1.0,1,0,0,22-3-2023 21:40,Shaco
Zeyrox7410,1.0,1,0,0,25-2-2023 12:34,Jinx
Zenlil,1.0,1,0,0,14-2-2023 22:3,Morgana
ZenakuNightWolf,1.0,1,0,0,8-7-2023 10:56,Poppy
Zayion,1.0,1,0,0,4-1-2023 11:5,Leona
Zashian,1.0,1,0,0,5-9-2023 21:12,Nunu
ZX GREEN,1.0,1,0,0,7-12-2022 10:21,Lux
ZEUS29800,1.0,1,0,0,15-6-2022 17:48,Leona
ZESTIK,1.0,1,0,0,2-5-2023 14:40,Ahri
Yzzhn,1.0,1,0,0,16-9-2023 10:23,Velkoz
Yuαn,1.0,1,0,0,6-9-2022 10:26,Yuumi
Yusoki,1.0,1,0,0,2-2-2023 11:47,Jayce
Yumeko Officiel,1.0,1,0,0,2-5-2023 14:40,Poppy
YuliCorn,1.0,1,0,0,18-12-2022 15:8,Ziggs
Yulhih,1.0,1,0,0,7-9-2022 11:33,Taliyah
Your Easy Feed,1.0,1,0,0,16-9-2022 10:4,Vladimir
Yoola,1.0,1,0,0,25-4-2023 12:7,Kayle
Yoni Prisillas,1.0,1,0,0,16-6-2023 10:52,Kaisa
Yoissef,1.0,1,0,0,4-1-2023 11:5,Lulu
Yob,1.0,1,0,0,16-6-2023 10:27,Taliyah
Yfsi,1.0,1,0,0,24-10-2022 12:37,Nautilus
Yennelto,1.0,1,0,0,2-7-2023 15:18,Braum
Yaö MaDing,1.0,1,0,0,25-2-2023 12:33,Zed
Yaru,1.0,1,0,0,12-3-2023 14:27,Blitzcrank
Yantz,1.0,1,0,0,5-9-2023 21:12,Maokai
Yansooo,1.0,1,0,0,29-4-2023 17:34,Milio
YamÏ Sukehirø,1.0,1,0,0,22-6-2022 12:59,Kennen
Yamaada,1.0,1,0,0,9-9-2022 10:4,Garen
YalssS,1.0,1,0,0,11-10-2023 18:31,Jayce
Yakar,1.0,1,0,0,27-11-2022 18:26,Lux
Yagami CLST,1.0,1,0,0,19-6-2023 18:23,Taric
YaBoyRexy,1.0,1,0,0,22-11-2023 9:28,Orianna
YOFATMAMAXD,1.0,1,0,0,15-1-2023 15:10,KSante
Xpoomme,1.0,1,0,0,9-5-2023 17:6,Twitch
XiohVII,1.0,1,0,0,24-1-2023 15:30,Leona
Xiaojian951,1.0,1,0,0,4-1-2023 11:5,Fiora
Xeronaide,1.0,1,0,0,27-4-2023 13:9,Aatrox
XeqHand,1.0,1,0,0,19-5-2023 22:29,Sylas
Xenarchus,1.0,1,0,0,29-4-2023 0:12,Varus
Xcom Ufo Defense,1.0,1,0,0,17-1-2023 19:41,Velkoz
XXV XXV XXV ,1.0,1,0,0,5-9-2023 21:12,Viego
XX Pvrple,1.0,1,0,0,16-9-2022 10:5,Yasuo
XSTEVE12,1.0,1,2,2,1-2-2023 22:28,Bard
XRaý,1.0,1,0,0,21-2-2023 16:54,Swain
XBezirksbesamerX,1.0,1,0,0,26-12-2022 14:43,Singed
X X l l l,1.0,1,0,0,6-8-2022 12:49,Jhin
X P,1.0,1,0,0,12-3-2023 14:28,LeeSin
Wundrin,1.0,1,0,0,14-2-2023 19:58,Darius
World Peace,1.0,1,0,0,26-5-2022 17:11,Kled
Wolowizard,1.0,1,0,0,12-3-2023 14:26,Fiora
Wolfskin,1.0,1,0,0,26-5-2022 17:11,Zyra
Wohreghaht,1.0,1,0,0,18-10-2023 23:20,Chogath
WodkaBro,1.0,1,0,0,24-6-2023 14:59,Brand
Willum93,1.0,1,0,0,14-2-2023 19:57,Katarina
WhoMainsTeemo,1.0,1,0,0,14-7-2023 22:8,Braum
WhiteWind24,1.0,1,0,0,1-7-2022 18:16,Diana
WhiteTed,1.0,1,0,0,9-8-2022 11:52,Belveth
Werlocker,1.0,1,0,0,4-1-2023 11:28,Nunu
Were,1.0,1,0,0,21-7-2022 21:48,Yone
WehrmachtNoxus,1.0,1,0,0,22-10-2022 19:22,Aatrox
WeezSperlin,1.0,1,0,0,12-3-2023 14:27,Nunu
Warrels,1.0,1,0,0,2-5-2023 14:41,Galio
WR5 Iluvatar,1.0,1,0,0,22-9-2023 13:17,Ahri
WBG flipshy,1.0,1,0,0,5-9-2023 21:11,Malphite
W i i l l i a m,1.0,1,0,0,9-6-2022 10:1,Lissandra
VölligVerbittert,1.0,1,0,0,22-11-2023 9:27,Kassadin
Vêry,1.0,1,0,0,14-2-2023 19:58,Leblanc
Vythien,1.0,1,0,0,11-9-2022 15:26,Senna
Vvand,1.0,1,0,0,6-11-2022 20:59,Camille
Vulvaexplorer ,1.0,1,0,0,26-12-2022 14:28,Syndra
Vufasa,1.0,1,0,0,30-1-2023 15:56,Velkoz
Virriga,1.0,1,0,0,22-10-2022 19:49,Shen
Viltarias,1.0,1,0,0,7-12-2022 10:21,Hecarim
Vidilek,1.0,1,0,0,20-7-2023 21:21,Lucian
Vexon,1.0,1,0,0,19-7-2022 11:49,Shen
VeryShYny,1.0,1,0,0,26-5-2022 17:50,MissFortune
Venxas Fair,1.0,1,0,0,19-7-2022 11:49,Nocturne
Venhoc,1.0,1,0,0,14-7-2023 22:40,Pyke
VeiGrrrr,1.0,1,0,0,27-5-2023 19:17,Vex
Vaytril,1.0,1,0,0,28-2-2023 20:53,Sion
Vaynity,1.0,1,0,0,5-1-2023 22:40,Riven
Varo223,1.0,1,0,0,7-12-2022 10:21,Lucian
Vanstrom Klause,1.0,1,0,0,11-7-2022 18:3,Ziggs
Vanksen,1.0,1,0,0,5-8-2022 14:9,Nilah
Valkylander,1.0,1,0,0,30-7-2022 12:41,Blitzcrank
ValcryGenetic,1.0,1,1,1,14-2-2023 19:58,MissFortune
VVylo,1.0,1,0,0,26-5-2022 17:11,Bard
VP Rabeau,1.0,1,0,0,6-11-2022 20:58,Ahri
Uzishrug,1.0,1,0,0,8-6-2022 10:19,Mordekaiser
Uzifeos,1.0,1,0,0,13-5-2023 15:44,Pyke
UoL Hyphen,1.0,1,0,0,7-12-2022 10:21,Riven
Uno420,1.0,1,0,0,11-7-2022 18:4,MonkeyKing
Unlicensed User,1.0,1,0,0,9-9-2022 10:4,Pyke
UnknownEra,1.0,1,0,0,24-1-2023 15:30,Yuumi
UndercoverKitten,1.0,1,0,0,4-1-2023 11:4,Akshan
UltraRapidFeeder,1.0,1,0,0,14-7-2023 22:8,Nautilus
Ulthanti,1.0,1,0,0,25-5-2023 20:53,Ryze
Ulgrim,1.0,1,0,0,11-10-2023 18:31,Vayne
Uepos,1.0,1,0,0,19-7-2023 19:28,Malphite
Uaddyaliande,1.0,1,0,0,11-1-2023 20:35,Sivir
ULTRA TROLL,1.0,1,0,0,7-11-2023 9:17,Twitch
Tyrna,1.0,1,0,0,18-5-2023 19:11,Lillia
TypicalSinged,1.0,1,0,0,30-1-2023 15:56,Singed
Twofourseven,1.0,1,0,0,6-11-2022 21:15,Leona
TwoZero,1.0,1,0,0,2-7-2023 15:18,Jinx
Twistedkylaane ,1.0,1,0,0,21-2-2023 16:54,Yorick
TwiceMo,1.0,1,0,0,14-7-2023 22:8,Xerath
Twaikai,1.0,1,0,0,30-7-2022 12:41,Teemo
TurretsShendrome,1.0,1,0,0,11-7-2022 18:3,Thresh
TurboTobí,1.0,1,0,0,22-6-2022 12:59,Evelynn
Tulon,1.0,1,0,0,4-1-2023 11:5,Chogath
Tulcan,1.0,1,0,0,6-8-2022 12:49,Malphite
Tuemmy,1.0,1,0,0,8-11-2022 19:43,Gwen
Tubadu,1.0,1,0,0,8-7-2023 10:56,Senna
TroubLishes,1.0,1,0,0,16-9-2022 10:5,Bard
Tribone,1.0,1,0,0,17-1-2023 20:1,Akshan
Treyy,1.0,1,0,0,30-7-2022 12:42,Ezreal
TreurigGeval,1.0,1,0,0,11-10-2023 18:28,Poppy
Travestee,1.0,1,0,0,4-8-2022 19:45,Vex
ToxinZz,1.0,1,0,0,14-2-2023 21:29,Galio
TotallyDeformed,1.0,1,0,0,19-7-2023 19:27,Poppy
TotallyBastard,1.0,1,0,0,29-5-2022 12:47,Renata
TornadoWildfang,1.0,1,0,0,18-12-2022 15:8,Samira
Torcetto,1.0,1,0,0,1-7-2022 18:15,Lux
Topaholic,1.0,1,0,0,7-11-2023 9:17,Shen
Tomka69,1.0,1,0,0,19-7-2022 11:49,Blitzcrank
Tomdead,1.0,1,0,0,14-2-2023 19:58,Brand
ToffeLoffe,1.0,1,0,0,16-9-2022 10:4,Chogath
TobiHonestly,1.0,1,0,0,1-8-2022 20:42,Fiddlesticks
ToXiC BoB,1.0,1,0,0,28-9-2022 20:6,Velkoz
ToNy ZaMpa,1.0,1,0,0,7-12-2022 10:21,Udyr
Tityo,1.0,1,0,0,22-11-2023 9:27,Belveth
Titoù,1.0,1,0,0,16-8-2022 11:52,Sejuani
TipoWTF,1.0,1,0,0,25-6-2023 12:45,Rakan
Tiogark,1.0,1,0,0,20-3-2023 22:17,Sett
Timeoth,1.0,1,0,0,14-2-2023 19:58,Jax
Tilltastic,1.0,1,0,0,16-6-2023 10:52,Malphite
Tiadri,1.0,1,0,0,28-2-2023 20:53,Soraka
ThątsWhatSheSaid,1.0,1,0,0,19-3-2023 13:12,Rumble
Thresh C fort,1.0,1,0,0,18-6-2023 14:22,Singed
Thommmma,1.0,1,0,0,27-4-2023 13:9,Anivia
ThomasG5,1.0,1,0,0,16-5-2023 15:50,Pantheon
Thomas Kench IV,1.0,1,0,0,9-6-2022 9:26,Kled
TheWeedFarmerPro,1.0,1,0,0,16-6-2023 10:26,Mordekaiser
TheVoidSeeker,1.0,1,0,0,8-7-2023 10:56,Quinn
TheVitro,1.0,1,0,0,18-12-2022 15:8,Katarina
TheSneakyHobbit,1.0,1,0,0,6-9-2022 22:2,Twitch
TheShamelessOne,1.0,1,0,0,28-9-2022 20:7,Mordekaiser
TheRussl,1.0,1,0,0,6-6-2022 15:43,Xayah
TheRider1337,1.0,1,0,0,27-12-2022 23:45,Velkoz
TheRealCow,1.0,1,0,0,15-5-2023 22:9,Brand
TheMasterJo,1.0,1,0,0,9-9-2022 10:4,Irelia
TheMaskedPenguin,1.0,1,0,0,30-1-2023 15:56,Veigar
TheLastSoldìer,1.0,1,0,0,27-4-2023 13:10,Caitlyn
TheKingsCorn,1.0,1,0,0,16-6-2023 10:27,Ryze
TheJonBomb,1.0,1,0,0,16-5-2023 15:50,KSante
TheGreatBanana,1.0,1,0,0,19-7-2022 11:48,Karma
TheFunny0ne,1.0,1,1,0,2-7-2023 15:18,Ekko
TheFoatGucker,1.0,1,0,0,30-1-2023 15:56,Darius
TheFallen0ne,1.0,1,0,0,9-9-2022 10:4,Ryze
TheD3ath,1.0,1,0,0,24-7-2022 17:6,Urgot
TheAwesomeNoah,1.0,1,0,0,9-5-2023 17:6,Pantheon
TheAkoni,1.0,1,0,0,11-10-2023 18:31,DrMundo
The real Shrike,1.0,1,0,0,9-9-2022 10:4,Kayle
The Skrr,1.0,1,0,0,30-5-2023 14:35,Nidalee
The Real Senpaí,1.0,1,0,0,21-7-2022 21:48,Fizz
The Punshiier,1.0,1,0,0,15-5-2023 22:9,MasterYi
The Praxie,1.0,1,0,0,26-12-2022 14:28,TwistedFate
The Moon Bwoy,1.0,1,0,0,29-4-2023 17:34,Vladimir
The Maylin,1.0,1,0,0,14-7-2023 22:40,Samira
The Mad Samurai,1.0,1,0,0,12-3-2023 14:26,Jayce
The Darksider18,1.0,1,0,0,5-8-2022 14:9,Jhin
The Carpenter,1.0,1,0,0,11-5-2023 20:10,Irelia
The Baronèss,1.0,1,0,0,5-2-2023 14:54,Zyra
The Asian Guy,1.0,1,0,0,15-1-2023 15:10,Blitzcrank
ThaumaturgX,1.0,1,0,0,15-6-2022 15:43,Zed
Th3Stormbringer,1.0,1,0,0,12-3-2023 14:26,Shen
Teru teru bozu,1.0,1,0,0,22-10-2022 19:21,Bard
Tepix,1.0,1,0,0,8-8-2022 10:19,JarvanIV
Tekmek,1.0,1,0,0,4-1-2023 11:5,Lucian
Teenchib,1.0,1,0,0,25-4-2023 12:7,Seraphine
Tdawgg8,1.0,1,0,0,22-5-2023 22:14,Renata
Taylør Swíft,1.0,1,0,0,16-12-2022 20:53,Camille
TatchMaTralala,1.0,1,0,0,19-7-2022 11:49,Ziggs
Tapetukas,1.0,1,0,0,14-2-2023 19:58,Riven
Tanieli,1.0,1,0,0,19-7-2022 11:49,Zilean
Tali Long,1.0,1,0,0,22-10-2022 19:21,Kaisa
Tali,1.0,1,0,0,30-1-2023 15:56,Brand
Takaro0,1.0,1,0,0,18-10-2023 23:21,Illaoi
Tahnaa,1.0,1,0,0,30-7-2022 12:41,Seraphine
Tahm Yorke,1.0,1,0,0,27-11-2022 18:27,Talon
TZN Licenty,1.0,1,0,0,6-6-2022 15:43,DrMundo
THE LOBBY BOY,1.0,1,0,0,2-7-2023 15:18,Alistar
TAUKARD,1.0,1,0,0,16-9-2022 10:4,Nasus
T1 Keriia,1.0,1,0,0,22-5-2023 22:14,Akali
SòRakkia,1.0,1,0,0,14-2-2023 19:58,Zyra
Sïtka,1.0,1,0,0,27-11-2022 18:26,Vex
SØÜSA,1.0,1,0,0,24-9-2022 23:1,Twitch
Sympthomsen,1.0,1,0,0,6-9-2022 10:26,Chogath
Swain Train Inc,1.0,1,0,0,14-11-2022 20:35,KogMaw
Sushii box,1.0,1,0,0,24-1-2023 15:44,Aatrox
SupportIsGroot,1.0,1,0,0,5-1-2023 22:40,Malphite
Supp Never Helps,1.0,1,0,0,22-7-2022 11:6,Fizz
Supersaufen 187,1.0,1,0,0,19-7-2023 19:28,Brand
SuperBronius,1.0,1,0,0,14-7-2023 22:8,Malzahar
SupaFly,1.0,1,0,0,26-5-2022 17:11,Nautilus
Sunshiiine17,1.0,1,0,0,7-12-2022 10:21,Soraka
Sullfurick,1.0,1,0,0,12-3-2023 14:27,Pyke
Sujey,1.0,1,0,0,22-3-2023 21:40,Ekko
SugarcakeMii,1.0,1,0,0,29-4-2023 17:34,Evelynn
Stuhl3,1.0,1,0,0,14-7-2023 22:8,LeeSin
Strawberny,1.0,1,0,0,24-6-2023 14:59,Varus
StonyAUT,1.0,1,0,0,4-1-2023 11:5,Ekko
Stoggen,1.0,1,0,0,29-5-2022 12:46,MissFortune
StillHungry98,1.0,1,0,0,5-8-2022 14:9,Velkoz
Stilinskiii24,1.0,1,0,0,5-3-2023 12:32,Lulu
Stig Ombréclipse,1.0,1,0,0,11-9-2022 15:25,Zeri
Steve MacBlyDad,1.0,1,0,0,11-10-2023 18:30,Evelynn
StepBroOo0,1.0,1,0,0,6-6-2022 15:43,Sivir
SteelSh4rk,1.0,1,0,0,5-1-2023 22:40,JarvanIV
Stealthy Sofa,1.0,1,0,0,16-12-2022 21:34,Yone
Statue,1.0,1,0,0,7-12-2022 10:22,Leona
Statik v1,1.0,1,0,0,11-1-2023 20:35,Karma
Stakaven,1.0,1,0,0,11-7-2022 18:3,Pantheon
StaBonne,1.0,1,0,0,16-5-2023 15:50,Janna
SrGongsLegend,1.0,1,0,0,24-9-2022 23:0,Zoe
SrDmencia,1.0,1,0,0,29-4-2023 17:34,Syndra
Sr BTheta,1.0,1,0,0,26-2-2023 12:16,Kayn
Spïtfire,1.0,1,0,0,26-5-2023 17:51,KogMaw
Spritzbein,1.0,1,0,0,8-7-2023 10:56,Morgana
SpookyWiz,1.0,1,0,0,22-3-2023 21:40,Viego
SpookyDragon,1.0,1,0,0,30-7-2022 12:42,Illaoi
SpasDick,1.0,1,0,0,15-6-2022 15:43,Vayne
SoryeGeTonHasagi,1.0,1,0,0,18-10-2023 23:20,Brand
Sonnenhieb,1.0,1,0,0,14-2-2023 19:58,TwistedFate
Sonic the hedge,1.0,1,0,0,30-7-2022 12:41,TwistedFate
Songu,1.0,1,0,0,5-9-2023 21:11,Kaisa
Sondic,1.0,1,0,0,18-12-2022 15:8,Fizz
Solmirr,1.0,1,0,0,30-1-2023 15:56,Senna
Solerete ,1.0,1,0,0,7-12-2022 10:22,Yone
Snoopx,1.0,1,0,0,26-5-2022 17:50,Teemo
SmìleyxD,1.0,1,0,0,6-9-2022 22:2,LeeSin
SmurKeeG,1.0,1,0,0,11-7-2022 18:3,Draven
Smr The DeathGun,1.0,1,0,0,3-5-2023 21:0,Anivia
Smoopsir,1.0,1,0,0,2-7-2023 15:18,Sivir
Smite God,1.0,1,0,0,9-9-2022 10:4,Shaco
Small Power,1.0,1,0,0,12-3-2023 14:28,Sona
Sloyde,1.0,1,0,0,16-11-2023 11:57,Neeko
Sliterex,1.0,1,0,0,19-7-2023 19:27,Sett
Slikki,1.0,1,0,0,25-4-2023 12:6,Poppy
Slashflex,1.0,1,0,0,21-7-2022 21:48,Veigar
SlapMeDaddy69,1.0,1,0,0,11-1-2023 20:36,Vayne
Skytechh61,1.0,1,0,0,18-10-2023 23:20,Soraka
Skjøllî,1.0,1,0,0,9-6-2022 9:26,Ashe
SirVitamins,1.0,1,0,0,17-5-2023 20:12,Quinn
Singe né sous X,1.0,1,0,0,11-1-2023 20:36,Rumble
Sin Amon,1.0,1,0,0,15-1-2023 15:10,Caitlyn
Simpai,1.0,1,0,0,28-2-2023 20:53,Shaco
Silver Foxxxy,1.0,1,0,0,26-5-2022 21:48,TwistedFate
SiemachtOh,1.0,1,0,0,7-12-2022 10:21,Zilean
Sieghero,1.0,1,0,0,28-6-2023 21:28,Velkoz
Siddhärtha,1.0,1,0,0,21-2-2023 16:54,Swain
Shóckwávé,1.0,1,0,0,24-6-2023 14:59,Ivern
Shizuo chan,1.0,1,0,0,25-4-2023 12:7,Xayah
Shiryusan,1.0,1,0,0,22-10-2022 19:22,Diana
ShinyStar,1.0,1,0,0,28-6-2023 21:28,Fizz
Shiny Taube,1.0,1,0,0,8-7-2023 10:56,Akali
Shinigame,1.0,1,1,1,24-1-2023 15:30,Vayne
ShinTokusenpai,1.0,1,0,0,27-2-2023 18:20,Tryndamere
Shigwen,1.0,1,0,0,22-3-2023 21:40,Nasus
Shigikami,1.0,1,0,0,16-11-2023 11:57,Olaf
Shiganami,1.0,1,1,1,5-2-2023 14:54,Twitch
Shango22,1.0,1,1,0,4-1-2023 11:4,Illaoi
Sh3lou,1.0,1,0,0,5-2-2023 14:54,Pyke
SeriousGecko,1.0,1,0,0,4-1-2023 11:5,Kennen
SergioJMP,1.0,1,0,0,16-9-2022 10:4,Elise
Sergeant Barbe,1.0,1,0,0,24-9-2022 23:1,Sona
Sercho,1.0,1,0,0,4-1-2023 11:5,Ashe
Seraphines Man,1.0,1,0,0,20-7-2023 21:21,Ekko
Septemtrion,1.0,1,0,0,30-1-2023 16:18,Ivern
Senzone,1.0,1,0,0,22-10-2022 19:49,Ekko
SenseiISY,1.0,1,0,0,8-11-2022 19:43,Seraphine
Seniõr The 3rd,1.0,1,0,0,27-2-2023 18:20,Irelia
SendRu,1.0,1,0,0,26-5-2022 17:11,Lillia
SellyTheWeeb,1.0,1,0,0,9-9-2022 10:4,Ahri
Selfirr,1.0,1,0,0,19-2-2023 12:53,Ziggs
Select Senna,1.0,1,0,0,28-2-2023 20:53,Brand
Sejle,1.0,1,0,0,30-7-2022 12:41,Corki
SeeU InValhalla,1.0,1,0,0,22-10-2022 19:21,Fiddlesticks
Seb la dup,1.0,1,0,0,12-3-2023 14:26,Seraphine
SeaStormer,1.0,1,0,0,26-1-2023 14:39,Morgana
Se7en Venant,1.0,1,0,0,16-9-2023 10:23,Jinx
ScuttleShot,1.0,1,0,0,16-6-2023 10:27,Kennen
Scouhman,1.0,1,0,0,14-2-2023 19:58,Xayah
Schrödinger,1.0,1,0,0,14-2-2023 19:57,MasterYi
Schnitzelklopper,1.0,1,0,0,12-3-2023 14:27,Lucian
Schneewitwe,1.0,1,0,0,26-12-2022 14:43,Lulu
Schliek,1.0,1,0,0,7-12-2022 10:21,Camille
SchaufelGaming,1.0,1,0,0,11-9-2022 15:25,Warwick
SchDana,1.0,1,0,0,22-5-2023 22:14,Janna
Sawanσ,1.0,1,0,0,19-6-2023 18:23,Pantheon
SaucisseCogneuse,1.0,1,0,0,26-5-2022 17:30,Gangplank
Sauce Kyurry,1.0,1,0,0,5-1-2023 22:40,Malzahar
SatanMucha,1.0,1,0,0,7-11-2023 9:17,Rammus
SaschaVok,1.0,1,0,0,6-6-2022 15:43,Syndra
Sarianat,1.0,1,0,0,15-5-2023 22:8,Tryndamere
Saoulwriter,1.0,1,0,0,16-5-2023 15:50,Vayne
SandmanLetMeGo,1.0,1,0,0,14-7-2023 22:8,Yasuo
Samatch,1.0,1,0,0,7-11-2023 9:17,Nunu
SamartSirinto,1.0,1,0,0,17-11-2022 8:55,Twitch
Salzbrezel,1.0,1,0,0,5-3-2023 12:31,Jhin
Salty Charge,1.0,1,0,0,27-11-2022 18:26,Yone
SajuukKhaar,1.0,1,0,0,8-6-2022 10:19,Janna
SaintFaith,1.0,1,0,0,1-8-2022 20:42,Neeko
Saint Pablo TLOP,1.0,1,0,0,15-6-2022 15:42,Yasuo
Safarino,1.0,1,0,0,17-1-2023 19:41,Pantheon
SaetaTheLeyend,1.0,1,0,0,15-6-2022 17:48,Swain
Sacksalz,1.0,1,0,0,24-6-2023 14:59,Maokai
SackRace,1.0,1,0,0,14-7-2023 22:8,Xerath
SYCOXZAID,1.0,1,0,0,9-5-2023 17:6,Camille
STE1N,1.0,1,0,0,16-6-2023 10:27,Nocturne
SNAKSU,1.0,1,0,0,4-1-2023 11:5,Kayn
SKγ,1.0,1,0,0,16-11-2023 11:57,Lux
SKUMB LE FINITO,1.0,1,0,0,2-7-2022 12:58,Jayce
SHERKA PORCΑ,1.0,1,0,0,8-7-2023 10:57,Galio
SG Xayah,1.0,1,0,0,21-2-2023 16:54,Cassiopeia
SDXCC,1.0,1,0,0,22-6-2022 12:59,Zed
S1mplyD,1.0,1,0,0,22-10-2022 19:21,Tristana
Rεnαldο,1.0,1,0,0,11-7-2022 18:3,Lucian
Région Languedoc,1.0,1,0,0,19-3-2023 13:11,Sylas
Ryu18c,1.0,1,0,0,21-2-2023 16:54,Veigar
Rykuza,1.0,1,0,0,20-7-2023 21:21,Lux
RyDahk,1.0,1,0,0,26-5-2023 17:51,Fiddlesticks
Rutger Balle,1.0,1,0,0,14-2-2023 19:59,MissFortune
Rusty Trombon,1.0,1,0,0,24-7-2022 17:6,Quinn
RunecoreTiktok,1.0,1,0,0,9-6-2023 20:29,Galio
Rullakepapi,1.0,1,0,0,28-9-2022 20:6,Lucian
Rubbelz,1.0,1,0,0,28-9-2022 20:7,LeeSin
RuR Sneaker,1.0,1,0,0,26-2-2023 12:17,Malphite
Roxigar,1.0,1,0,0,21-2-2023 16:54,Morgana
Rookie3221,1.0,1,0,0,19-5-2023 22:29,Singed
RondoushadFN,1.0,1,1,1,15-6-2022 15:43,Yuumi
Rollarz,1.0,1,0,0,8-10-2022 22:16,Graves
RockRoller,1.0,1,0,0,14-7-2023 22:8,Malphite
RockLeeSin35,1.0,1,0,0,21-2-2023 16:54,Kaisa
RoadToShenron,1.0,1,0,0,25-5-2023 20:52,Viego
Rmorphemonig,1.0,1,0,0,5-2-2023 14:54,Maokai
Rjps ,1.0,1,0,0,18-6-2023 14:22,Gnar
RiupNeim,1.0,1,0,0,29-4-2023 17:34,Rumble
Rinnayra,1.0,1,0,0,6-8-2022 12:49,Leona
RingMyBalls,1.0,1,0,0,26-5-2022 17:11,Zed
Rikudoo San,1.0,1,0,0,14-11-2022 20:35,Teemo
RiYuNeoZ,1.0,1,0,0,27-11-2022 18:27,Aatrox
Rhot,1.0,1,0,0,7-11-2023 9:17,Karma
ReyCoo,1.0,1,0,0,14-2-2023 19:58,Kennen
Rexalfar,1.0,1,0,0,24-1-2023 15:30,TwistedFate
Reverse Karthus,1.0,1,0,0,19-7-2023 19:28,Jayce
Return of Papler,1.0,1,0,0,5-8-2022 14:9,Graves
Retired Dragon,1.0,1,0,0,11-10-2023 18:29,Lux
Respect Supports,1.0,1,0,0,8-7-2023 10:56,Katarina
Reskeliev,1.0,1,0,0,22-11-2023 9:28,Pantheon
Reppir,1.0,1,0,0,22-10-2022 19:21,Ekko
RenzeMackenzie,1.0,1,0,0,16-9-2022 10:5,Varus
Rennala Moon,1.0,1,0,0,19-5-2023 22:29,Azir
Rengar Mid,1.0,1,0,0,25-4-2023 12:6,Senna
Ren Kunanzuki,1.0,1,0,0,25-5-2023 20:53,Anivia
