summoner_name,played_with,won_with,played_against,lost_against,last_played,date
xChrischtlx,0.0,0,1,0,Jinx,1-8-2022 20:41
x32 DeFenD,0.0,0,1,1,Malphite,16-8-2022 10:30
x Tusk x,0.0,0,1,0,Sion,11-8-2022 22:0
wrathAE,0.0,0,1,0,DrMundo,11-8-2022 20:4
wondermoïse,0.0,0,1,0,Viego,0
whiteromex,0.0,0,1,0,Fiddlesticks,24-7-2022 18:6
vReynn,0.0,0,1,1,Veigar,0
urbanlane,0.0,0,1,1,Riven,19-7-2022 11:49
untergamler,0.0,0,1,1,Jhin,24-7-2022 17:43
twistgamer1,0.0,0,1,0,Shen,0
truccu7,0.0,0,1,0,Pyke,30-7-2022 12:42
tragacete,0.0,0,1,1,Darius,6-9-2022 10:27
tib0sen,0.0,0,1,0,Zilean,0
temmaquel,0.0,0,1,1,Akali,23-8-2022 16:45
sęba,0.0,0,1,1,Lucian,19-7-2022 11:48
sylvainji,0.0,0,1,1,Ekko,30-7-2022 12:42
stormz27,0.0,0,1,0,Pantheon,3-8-2022 14:48
sonyA7M4,0.0,0,1,1,Riven,14-8-2022 14:31
songfe,0.0,0,1,1,Kayn,14-8-2022 14:31
slight480,0.0,0,1,1,Twitch,16-8-2022 10:30
sky rabit,0.0,0,1,0,Darius,7-8-2022 12:42
sander4865,0.0,0,1,0,Volibear,0
rougeric87,0.0,0,1,0,Varus,0
repMisaki,0.0,0,1,1,Zed,10-8-2022 13:23
qt314Vex,0.0,0,1,0,Kalista,23-8-2022 16:46
pysu,0.0,0,1,0,Warwick,30-7-2022 12:42
pomsler,0.0,0,1,0,Lillia,30-7-2022 12:41
pidj05,0.0,0,1,0,Katarina,10-8-2022 16:31
peg me xayah,0.0,0,1,1,Nilah,4-8-2022 19:46
no m3aning,0.0,0,1,1,Sylas,11-8-2022 20:4
nkooos,0.0,0,1,1,Anivia,14-8-2022 14:53
njoymistrZZZ,0.0,0,1,1,Malphite,0
mr DarkMercy,0.0,0,1,0,Shen,9-8-2022 11:26
mihljak12,0.0,0,1,0,Yasuo,8-8-2022 21:40
mark fckerberg,0.0,0,1,0,Ekko,0
marcosama,0.0,0,1,1,Yuumi,0
mammt,0.0,0,1,1,Ekko,0
madamezizi,0.0,0,1,0,Ziggs,8-8-2022 21:40
macamasa,0.0,0,1,0,Katarina,0
lëks,0.0,0,1,0,Aphelios,0
lnoe,0.0,0,1,0,Nautilus,23-8-2022 16:46
legeekcmoi,0.0,0,1,0,Senna,9-8-2022 22:21
leaguedeath2you,0.0,0,1,0,Jhin,11-8-2022 20:4
langartijo,0.0,0,1,0,Darius,3-8-2022 14:48
kuert,0.0,0,1,1,Caitlyn,24-9-2022 23:1
kirine,0.0,0,1,0,Nautilus,0
kinaxiis,0.0,0,1,1,Gragas,6-9-2022 10:27
kieniwashed,0.0,0,1,1,Shen,0
kharn 141,0.0,0,1,0,Lillia,0
jumpyg,0.0,0,1,1,Kennen,19-7-2022 11:49
jnurds,0.0,0,1,0,Akali,0
jin123dk,0.0,0,1,0,Irelia,0
jamesojs,0.0,0,1,1,Ekko,19-7-2022 11:49
izonee,0.0,0,1,1,Vayne,0
iski,0.0,0,1,0,Akali,0
im muslim ,0.0,0,1,0,MasterYi,19-7-2022 11:49
ilovelotte,0.0,0,1,0,Brand,0
iYouwiiCFW,0.0,0,1,1,Gwen,8-8-2022 21:40
iSerflake,0.0,0,1,0,Garen,8-8-2022 21:40
iJix,0.0,0,1,0,Heimerdinger,0
iDreadful,0.0,0,1,0,Jinx,9-8-2022 11:26
hinhaeng,0.0,0,1,0,Tristana,11-8-2022 22:0
hgsnchz,0.0,0,1,1,AurelionSol,6-9-2022 10:27
haithun,0.0,0,1,0,Viego,0
greatalker,0.0,0,1,0,Jinx,30-7-2022 12:42
ginva open,0.0,0,1,1,MasterYi,0
gababrielel,0.0,0,1,1,Garen,9-8-2022 22:22
fusionjukoll,0.0,0,1,0,Irelia,10-8-2022 16:31
flyingcoookie,0.0,0,1,0,Aatrox,9-8-2022 22:21
fdgdfgfdgsfdgds,0.0,0,1,0,Darius,30-7-2022 12:42
fbetter,0.0,0,1,1,Khazix,24-9-2022 23:1
espi26e,0.0,0,1,0,Vi,0
ericomaniaco,0.0,0,1,1,Kayn,0
enzork1,0.0,0,1,1,Ahri,19-7-2022 11:48
enenru,0.0,0,1,1,Twitch,16-8-2022 10:31
eltraba,0.0,0,1,0,JarvanIV,0
eating shraksass,0.0,0,1,0,Pantheon,16-8-2022 10:31
drunkandfat,0.0,0,1,1,Brand,8-8-2022 21:40
draingvng,0.0,0,1,0,Diana,0
desillabatore,0.0,0,1,0,Katarina,1-8-2022 20:42
daniele14,0.0,0,1,1,Nilah,9-8-2022 22:21
criminal147,0.0,0,1,1,Yasuo,8-8-2022 21:40
chokethatgeorge,0.0,0,1,0,Nasus,23-8-2022 16:46
buffpanthpls,0.0,0,1,1,Pantheon,30-7-2022 12:42
brie dis,0.0,0,1,1,Zac,24-9-2022 23:1
blancodiablo91,0.0,0,1,1,Nasus,16-8-2022 10:54
bigsmileapplepie,0.0,0,1,1,Lulu,0
bigsadnodad,0.0,0,1,1,Ezreal,0
berninhio,0.0,0,1,0,Nasus,0
batounebogooss,0.0,0,1,0,Malphite,9-8-2022 22:21
ashkanjan2,0.0,0,1,0,Viego,11-8-2022 20:4
ascalaphe,0.0,0,1,1,Evelynn,16-8-2022 10:31
adriansofer,0.0,0,1,1,Mordekaiser,0
abas bouterbouch,0.0,0,1,0,Velkoz,16-8-2022 10:30
Zyzz Angel,0.0,0,1,0,Hecarim,23-8-2022 16:46
ZizouLeChouFleur,0.0,0,1,0,XinZhao,23-8-2022 16:46
Zinedine Zinaud,0.0,0,1,1,Swain,23-8-2022 16:45
Zheng00,0.0,0,1,1,Nocturne,0
Zaxxx2002,0.0,0,1,0,Talon,19-7-2022 11:49
Z1Laggy,0.0,0,1,1,Swain,9-8-2022 22:22
Yuroman1235,0.0,0,1,1,Pyke,8-8-2022 21:40
Yung Dingelberry,0.0,0,1,1,Ekko,0
Young Floppy,0.0,0,1,0,Darius,23-8-2022 16:46
Yash Sc1ence,0.0,0,1,0,Amumu,9-8-2022 22:21
YFZ Λlucard,0.0,0,1,1,Zed,0
XxXLeRaXxX,0.0,0,1,1,Leona,7-8-2022 12:4
XtaZimaNiaC,0.0,0,1,0,Belveth,30-7-2022 12:42
Xelofrost,0.0,0,1,0,Yasuo,0
Xblacko,0.0,0,1,0,Olaf,16-8-2022 10:30
XMathiX05,0.0,0,1,0,Zed,10-8-2022 16:31
WΙTCHER,0.0,0,1,0,Yone,0
WolfyBush,0.0,0,1,1,Ezreal,0
Wizzif,0.0,0,1,1,Viego,6-9-2022 10:26
Wigans Top Mc,0.0,0,1,0,Vayne,0
WieMies,0.0,0,1,1,Yasuo,11-8-2022 20:4
WhiteWolfGaming,0.0,0,1,1,Rengar,14-8-2022 14:31
WetSleeves,0.0,0,1,1,Pantheon,0
Weaksïde King,0.0,0,1,0,Lux,23-8-2022 16:46
Wazza111111,0.0,0,1,0,Lux,0
Wael,0.0,0,1,0,Ezreal,9-9-2022 10:5
Venom02,0.0,0,1,0,Galio,0
Vaporeun,0.0,0,1,1,Kaisa,24-9-2022 23:1
ValdovasKestis,0.0,0,1,1,Sylas,6-9-2022 10:26
UnderGround K1ng,0.0,0,1,1,Nilah,19-7-2022 11:49
URG0OD,0.0,0,1,1,JarvanIV,24-7-2022 17:43
UN PETIT MOUCHE,0.0,0,1,0,Pyke,0
TÁR,0.0,0,1,1,Diana,0
TwerkForDraco,0.0,0,1,0,Swain,0
TurboOFF,0.0,0,1,1,Volibear,0
Turbo Αids,0.0,0,1,1,Malphite,0
Turanga Leela,0.0,0,1,1,Akali,0
Try2StopMe,0.0,0,1,1,Lux,1-8-2022 21:4
Trixin,0.0,0,1,0,Warwick,23-8-2022 16:46
Trink,0.0,0,1,0,Alistar,0
Triinitus,0.0,0,1,0,Yasuo,24-7-2022 18:6
Tostimo,0.0,0,1,0,Blitzcrank,0
Toobber,0.0,0,1,0,Garen,24-7-2022 18:6
Toffee Samurai,0.0,0,1,1,Soraka,8-8-2022 21:40
TobbeMann01,0.0,0,1,1,Shen,6-9-2022 10:26
Timlo,0.0,0,1,1,Yasuo,30-7-2022 12:42
Time4u2die,0.0,0,1,0,Malphite,0
TigerCow7,0.0,0,1,0,Bard,0
Theodrax,0.0,0,1,0,Vladimir,0
TheYellowFlash,0.0,0,1,1,Zeri,16-8-2022 10:54
TheWomboCombo,0.0,0,1,0,Caitlyn,8-8-2022 21:40
TheWarcraftGames,0.0,0,1,0,DrMundo,16-8-2022 10:31
ThePhantonRough,0.0,0,1,0,Lux,9-8-2022 22:21
TheNeverland,0.0,0,1,0,Samira,0
The God Evexde,0.0,0,1,0,Varus,23-8-2022 16:46
Tendô Gakidô,0.0,0,1,0,Velkoz,0
TeemoGettingHigh,0.0,0,1,1,Tristana,8-8-2022 21:40
TOLdragon,0.0,0,1,0,Malphite,6-9-2022 10:26
THE ONE ESSCANOR,0.0,0,1,0,Thresh,0
THE MOUH,0.0,0,1,0,Jhin,0
TEA Meister,0.0,0,1,1,Veigar,7-8-2022 12:4
TALOS02,0.0,0,1,0,Irelia,23-8-2022 16:46
TALIBAN l,0.0,0,1,0,LeeSin,0
TALIBAN V,0.0,0,1,0,Hecarim,0
TALIBAN IV,0.0,0,2,1,Malphite,11-8-2022 20:4
Sοlence,0.0,0,1,1,AurelionSol,0
SęndŃudeš,0.0,0,1,0,Pyke,0
Sèrmety,0.0,0,1,1,Khazix,0
Sylveun,0.0,0,1,1,Lulu,24-9-2022 23:1
Sylett,0.0,0,1,1,MasterYi,0
SupremeShushan,0.0,0,1,0,Lux,11-8-2022 20:4
Support Bot,0.0,0,1,0,Singed,0
Superkwïck,0.0,0,1,1,Thresh,0
SuccOnMyBigLaser,0.0,0,1,1,LeeSin,0
SubarashiJoshi,0.0,0,1,0,Riven,0
Stepson Im Stuck,0.0,0,1,0,Sion,0
Starchaser ZHAO,0.0,0,1,0,Talon,6-9-2022 10:26
StarGuardianJu,0.0,0,1,1,Taliyah,10-8-2022 13:23
Sr Niño Rata,0.0,0,1,1,Brand,0
Spiw3rCraft,0.0,0,1,0,MissFortune,23-8-2022 16:46
SonyAdler,0.0,0,1,1,Amumu,7-8-2022 12:4
Sonarico,0.0,0,1,1,Sion,0
SoloBolo By Stef,0.0,0,1,0,Poppy,11-8-2022 22:0
Snositi,0.0,0,1,1,Gangplank,0
SmigleDigle,0.0,0,1,1,Kaisa,3-8-2022 14:48
SmekkMeg,0.0,0,1,0,Zyra,7-8-2022 12:4
Skyeor,0.0,0,1,0,Volibear,9-8-2022 22:44
Skullsglory,0.0,0,1,0,Xayah,8-8-2022 21:40
SkullBat,0.0,0,1,0,Morgana,0
Skadehjerne,0.0,0,1,1,Singed,0
Sirhumpal0t,0.0,0,1,1,Kaisa,6-9-2022 10:26
SirGlexnicus,0.0,0,1,1,Samira,9-8-2022 22:22
Sir Fika,0.0,0,1,1,Zyra,10-8-2022 13:23
Sir Bob XIII,0.0,0,1,1,Kayle,0
Shimutsuki,0.0,0,1,0,Shaco,16-8-2022 10:30
Shaskah on IG,0.0,0,1,1,MissFortune,24-9-2022 23:1
Shanks le r0ux,0.0,0,1,0,Senna,3-8-2022 14:48
Shadows Taxi,0.0,0,1,1,Vex,19-7-2022 11:49
Sert à Piner,0.0,0,1,1,Senna,0
Sebses,0.0,0,1,0,Mordekaiser,0
Scrollda,0.0,0,1,1,Shaco,8-8-2022 21:40
Scintillation,0.0,0,1,0,Akali,7-8-2022 12:4
Schwansamoschi,0.0,0,1,0,Pyke,0
SaujaGraudu,0.0,0,1,1,Morgana,24-7-2022 17:43
Saszaan,0.0,0,1,1,Mordekaiser,0
SaltOverdrive,0.0,0,1,0,Trundle,0
Saitama9778,0.0,0,1,0,Olaf,11-8-2022 20:32
SSQ BABAYKA,0.0,0,1,0,Ashe,16-8-2022 10:30
SSJ Maddy,0.0,0,1,0,Zed,0
SR ARK HK,0.0,0,1,0,Tryndamere,0
SIZARES,0.0,0,1,0,Kaisa,10-8-2022 16:31
SAMKHARAA,0.0,0,1,0,Yasuo,11-8-2022 20:4
SALCEO,0.0,0,1,1,Sion,9-8-2022 22:21
Ryôiki Tenkai,0.0,0,1,1,Irelia,0
Ryuka,0.0,0,1,1,Yone,7-8-2022 12:4
Runix55,0.0,0,1,0,Yasuo,0
RuiEscobar,0.0,0,1,1,Malphite,23-8-2022 16:45
RotweilG,0.0,0,1,1,Ezreal,0
Rosvis,0.0,0,1,0,Caitlyn,9-9-2022 10:5
Ropincho,0.0,0,1,1,Bard,0
Ritualist,0.0,0,1,1,Sylas,16-8-2022 10:54
Rinco,0.0,0,1,1,Twitch,19-7-2022 11:49
Ricimon,0.0,0,1,0,Zeri,9-8-2022 22:21
RicardoFerreira,0.0,0,1,0,Nasus,30-7-2022 12:41
Rhétorique,0.0,0,1,1,Senna,16-8-2022 10:54
Reks888Urbrs,0.0,0,1,0,XinZhao,0
Raíza,0.0,0,1,0,Zeri,30-7-2022 12:43
Rathkran,0.0,0,1,0,Leona,24-7-2022 18:6
Ralfons,0.0,0,1,1,Pantheon,0
Ragnarok555,0.0,0,1,1,Karma,9-8-2022 22:21
Ragn Macro Délu,0.0,0,1,1,Fiddlesticks,9-8-2022 10:51
ROOGER,0.0,0,1,0,Ezreal,0
RNG UZI first,0.0,0,1,1,Zoe,0
RI  JOYBOY,0.0,0,1,1,Morgana,1-8-2022 20:42
Qyackie,0.0,0,1,0,Morgana,0
QS Mylo,0.0,0,1,1,MonkeyKing,3-8-2022 14:48
Q abz,0.0,0,1,0,Warwick,11-8-2022 20:4
Prince3bood,0.0,0,1,0,Xerath,0
Press Buttons,0.0,0,1,0,Vayne,23-8-2022 16:46
PrePotato,0.0,0,1,1,Yone,24-9-2022 23:1
Poppoprinzessin ,0.0,0,1,1,Trundle,7-8-2022 12:4
PolskiBF,0.0,0,1,1,Swain,0
Poison Blade,0.0,0,1,1,Leona,9-8-2022 22:21
Pogamer123,0.0,0,1,1,Volibear,0
Phoenix Lucifer,0.0,0,1,0,Draven,0
Pentastealer111,0.0,0,1,1,Renekton,16-8-2022 10:31
Peeezie,0.0,0,1,1,Yone,8-8-2022 21:40
Paulidado,0.0,0,1,0,Pantheon,11-8-2022 20:32
Paladin IIV,0.0,0,1,1,Leona,24-7-2022 18:38
PRAKO,0.0,0,1,1,Jayce,30-7-2022 12:42
POKIMANES NAILS,0.0,0,1,0,Shaco,6-9-2022 10:26
POGEUWPLAYER,0.0,0,1,1,Zed,14-8-2022 14:53
PG I One,0.0,0,1,1,Twitch,0
PC User,0.0,0,1,1,Warwick,10-8-2022 13:23
Ossebolle O,0.0,0,1,0,Brand,30-7-2022 12:41
Orias Vashaal,0.0,0,1,1,Udyr,6-9-2022 10:26
Okayest ADC EUW,0.0,0,1,0,Sylas,0
OX hades,0.0,0,1,0,Garen,9-9-2022 10:5
OMG Medynn ,0.0,0,1,0,Sylas,0
OHRevoir,0.0,0,1,1,Yasuo,24-7-2022 17:43
O menino SL,0.0,0,1,1,Shaco,6-9-2022 10:26
Nunderwater,0.0,0,1,0,Irelia,0
NudistBeaaach,0.0,0,1,0,Zoe,0
NovaGold,0.0,0,1,0,Ashe,0
NotBigMan07,0.0,0,1,1,Rengar,9-8-2022 22:22
Noorgoth,0.0,0,1,0,Ziggs,11-8-2022 20:4
NoobsX5,0.0,0,1,1,Vi,9-8-2022 22:22
Nodaethel,0.0,0,1,0,Tristana,23-8-2022 16:46
Noct Amer,0.0,0,1,0,Diana,9-8-2022 22:21
NoFuchsGiven,0.0,0,1,0,Yuumi,0
Nitoarocas,0.0,0,1,0,Akali,1-8-2022 20:41
Niiiiiiiiiiico,0.0,0,1,0,Aatrox,0
NeuesToast,0.0,0,1,1,Neeko,0
NatsuDragnel385,0.0,0,1,1,Yone,30-7-2022 12:42
NathanAR280100,0.0,0,1,0,Senna,0
Nalfin,0.0,0,1,0,Lillia,16-8-2022 10:31
NaiaraG,0.0,0,1,0,Thresh,9-8-2022 22:44
NaLvArT,0.0,0,1,1,Fiddlesticks,10-8-2022 13:23
NOLVL1COINFLIP,0.0,0,1,0,Akshan,12-8-2022 10:57
NJK13,0.0,0,1,1,Diana,8-8-2022 21:40
NASSIMINT,0.0,0,1,0,Hecarim,1-8-2022 20:42
N1ksNaks,0.0,0,1,1,Blitzcrank,16-8-2022 10:30
MéphistosPhélés,0.0,0,1,0,Lillia,8-8-2022 9:56
Ménaldil,0.0,0,1,1,Tryndamere,0
Mycrobe,0.0,0,1,0,Tryndamere,8-8-2022 21:40
MyTankin,0.0,0,1,0,DrMundo,0
MushyDDMA,0.0,0,1,1,Garen,24-7-2022 18:38
Murill0,0.0,0,1,1,Udyr,6-9-2022 10:27
Muluck2,0.0,0,1,1,Sett,4-8-2022 19:46
MrTw1sty,0.0,0,1,0,Nunu,9-8-2022 23:12
MrSecrets,0.0,0,1,1,Kaisa,14-8-2022 14:31
MrChatouillle,0.0,0,1,0,Shaco,7-8-2022 12:42
Mr Shtekman,0.0,0,1,0,Katarina,0
Mr P0P0s,0.0,0,1,1,Lucian,0
Mr DJB,0.0,0,1,0,Katarina,0
MotherOfPatrols,0.0,0,1,0,Lillia,0
Monoagricultor,0.0,0,1,1,MissFortune,24-7-2022 18:38
MissGhosty,0.0,0,1,0,Seraphine,0
Milchkuh04,0.0,0,1,1,TwistedFate,30-7-2022 12:42
Mighty kakewa,0.0,0,1,0,Jinx,30-7-2022 12:42
Merrickaner,0.0,0,1,0,Tristana,0
Merdysss,0.0,0,1,0,Nunu,0
Merazi94,0.0,0,1,0,TahmKench,9-8-2022 22:21
Menzoberra,0.0,0,1,1,Quinn,0
MeisterALF,0.0,0,1,1,Talon,3-8-2022 14:48
MeepsForVictory,0.0,0,1,1,AurelionSol,10-8-2022 13:23
MccMan,0.0,0,1,0,Shaco,16-8-2022 10:31
MaxthonFear,0.0,0,1,0,Nilah,7-8-2022 12:4
Matty161,0.0,0,1,0,Akali,0
Matacabras99,0.0,0,1,0,Viego,0
Martutu,0.0,0,1,0,Anivia,0
MarlboroCreative,0.0,0,1,0,Senna,0
Mario1152,0.0,0,1,1,Warwick,0
Manbomb,0.0,0,1,0,Lulu,0
Malcarin,0.0,0,1,1,Poppy,1-8-2022 20:42
Malagor Cørvus,0.0,0,1,0,Khazix,8-8-2022 9:56
Magnitud 7,0.0,0,1,0,Brand,11-8-2022 20:32
MIerrorboii,0.0,0,1,1,Jhin,9-8-2022 22:22
M A T U L Y,0.0,0,1,1,Warwick,8-8-2022 21:40
LψCID,0.0,0,1,0,Tryndamere,0
Lυηa,0.0,0,1,0,DrMundo,8-8-2022 21:40
Løry,0.0,0,1,1,Ornn,19-7-2022 11:48
Lukiller01,0.0,0,1,0,Cassiopeia,0
Lowtoxx,0.0,0,1,0,KogMaw,9-8-2022 22:21
Lortz,0.0,0,1,0,Shen,9-8-2022 23:12
LordFluffyMuffin,0.0,0,1,1,Jhin,0
LivingPaio,0.0,0,1,1,Senna,30-7-2022 12:42
Litvakk1,0.0,0,1,0,Jhin,0
LittleGiantz,0.0,0,1,0,Udyr,0
Lindseyy,0.0,0,1,1,Ekko,1-8-2022 20:42
Life is Precious,0.0,0,1,1,Irelia,0
Lerren I Firran,0.0,0,1,1,Katarina,0
LeirOn18,0.0,0,1,0,Zyra,3-8-2022 14:48
LeYawn,0.0,0,1,0,Sett,0
Le2kas,0.0,0,1,1,Amumu,11-8-2022 20:4
LarveTable,0.0,0,1,1,Blitzcrank,30-7-2022 12:42
LancerLeon,0.0,0,1,1,Rengar,0
Lady Syndel ,0.0,0,1,1,Lissandra,1-8-2022 20:42
LO2221222,0.0,0,1,0,Zyra,0
LCKShadowCLone,0.0,0,1,1,Yone,10-8-2022 13:23
KızılJUDGE,0.0,0,1,0,Aphelios,30-7-2022 12:42
Kylxr,0.0,0,1,1,Senna,0
Kusiäiä,0.0,0,1,1,Quinn,0
KurosakiIchigoo,0.0,0,1,1,Akali,8-8-2022 21:40
Kurio19,0.0,0,1,0,MasterYi,0
Krokatoan,0.0,0,1,1,Brand,0
Krank88,0.0,0,1,1,Trundle,9-8-2022 22:21
Kppi,0.0,0,1,0,Ashe,23-8-2022 16:46
Konohas Lotus,0.0,0,1,0,Akali,0
Koinzhell113,0.0,0,1,0,Urgot,0
Knudelluff,0.0,0,1,0,DrMundo,9-8-2022 11:26
Klorinon,0.0,0,1,0,Zac,16-8-2022 10:31
Klaskedasken,0.0,0,1,0,Jax,0
KitsuneBoy ,0.0,0,1,0,Tristana,8-8-2022 9:56
KiraXhin,0.0,0,1,1,Warwick,0
KingCrimson002,0.0,0,1,0,Ezreal,10-8-2022 13:24
KillerLevo,0.0,0,1,0,Trundle,0
Kenepaken,0.0,0,1,0,Caitlyn,0
Katphobia,0.0,0,1,0,Blitzcrank,0
Kathoffel,0.0,0,1,0,Lux,1-8-2022 20:41
Kata Cosplayer,0.0,0,1,1,Ashe,6-9-2022 10:27
Kashimero,0.0,0,1,0,Lucian,0
Kartides,0.0,0,1,0,Zed,30-7-2022 12:42
KanekiUciha,0.0,0,1,0,Kalista,30-7-2022 12:42
KORKMAZ,0.0,0,1,1,Ekko,9-8-2022 10:51
Jôhnny,0.0,0,1,0,Samira,0
Juuzou used sock,0.0,0,1,1,Orianna,0
Juranic,0.0,0,1,1,Maokai,6-9-2022 10:26
Juked by Vietnam,0.0,0,1,1,Akali,0
Jokke76,0.0,0,1,0,Yone,30-7-2022 12:41
Joachim Trapèze,0.0,0,1,0,Yasuo,0
Jimmygais16,0.0,0,1,1,Akali,9-8-2022 22:22
Jigoku no kosen,0.0,0,1,0,Gnar,23-8-2022 16:46
Jhonnytan,0.0,0,1,1,Samira,24-7-2022 17:43
Jennie Lundström,0.0,0,1,1,Gangplank,0
Jeluho,0.0,0,1,1,Varus,0
Jaxiven,0.0,0,1,1,Malphite,0
Java The Hutt,0.0,0,1,0,Morgana,8-8-2022 9:56
JLimex,0.0,0,1,0,Skarner,9-8-2022 23:12
JH2310,0.0,0,1,1,MonkeyKing,24-7-2022 18:38
Irelia2OTP,0.0,0,1,1,Shen,0
Invesibile,0.0,0,1,1,Urgot,0
InSaneRaNa,0.0,0,1,0,Mordekaiser,23-8-2022 16:46
ImMrOlive,0.0,0,2,1,MasterYi,11-8-2022 20:4
Ilishaina,0.0,0,1,0,Zyra,9-8-2022 22:21
Il est où le fun,0.0,0,1,0,Lux,0
Igheapha,0.0,0,1,0,Ashe,8-8-2022 21:40
IZTIMETODIE,0.0,0,1,1,Nilah,6-9-2022 10:26
IVN Hung,0.0,0,1,1,Malphite,0
ILOVEBBC2,0.0,0,1,1,Cassiopeia,9-8-2022 10:51
Hughoe2705,0.0,0,1,1,Jinx,9-8-2022 10:51
HouXiuYiSeiWuMa,0.0,0,1,1,Vex,24-9-2022 23:1
Horny Patrol,0.0,0,1,1,Lucian,0
Horny EzreaI,0.0,0,1,0,Kayn,6-9-2022 10:26
Holy Deception,0.0,0,1,0,Leblanc,0
HolleyCrab,0.0,0,1,0,Renekton,11-8-2022 20:4
Hiju,0.0,0,1,0,Nidalee,0
Hidrox88,0.0,0,1,1,Pantheon,11-8-2022 20:4
HiImDelta,0.0,0,1,1,Nilah,1-8-2022 21:4
HeyMrsDramaqueen,0.0,0,1,1,Vayne,8-8-2022 21:40
Hellhoud,0.0,0,1,0,AurelionSol,0
Heisenberg W,0.0,0,1,1,Yasuo,6-9-2022 10:26
Hawkes700,0.0,0,1,0,Singed,9-8-2022 22:44
HardSpoiledEgg,0.0,0,1,1,Warwick,1-8-2022 21:4
HardAndBig,0.0,0,1,0,Sett,0
Harcanum,0.0,0,1,0,Vex,12-8-2022 10:57
Hanzo2301,0.0,0,1,0,Veigar,30-7-2022 12:42
Hanabiiiii,0.0,0,1,1,Diana,0
HakFudo,0.0,0,1,0,Brand,9-8-2022 22:21
Habuzless,0.0,0,1,0,Leblanc,0
HEALBARRIERASHE,0.0,0,1,1,Tristana,0
HBS91,0.0,0,1,1,Gangplank,0
H31i,0.0,0,1,1,Khazix,0
H0JOSA,0.0,0,1,1,Kennen,0
Gwendou,0.0,0,1,0,Pyke,0
GuidovH,0.0,0,1,1,Morgana,16-8-2022 10:31
GrosseMoulà,0.0,0,1,0,Sett,0
Groske2,0.0,0,1,0,Volibear,8-8-2022 9:56
Grocery Stick,0.0,0,1,1,Corki,0
Gongil,0.0,0,1,1,Shaco,0
Goldochs,0.0,0,1,0,TahmKench,0
Goddess Mothra,0.0,0,1,0,Shaco,16-8-2022 10:31
Ginteo,0.0,0,1,0,MissFortune,9-8-2022 22:21
Ghostfacekiller5,0.0,0,1,1,Morgana,6-9-2022 10:26
GetParriedDotcom,0.0,0,1,0,Ekko,7-8-2022 12:4
GermanXzXTWiST,0.0,0,1,1,Qiyana,0
Gen Oulla,0.0,0,1,0,Katarina,0
GeierMitEier,0.0,0,1,1,DrMundo,7-8-2022 12:4
GOD OF EGYPTE,0.0,0,1,0,Karthus,0
GMiMax,0.0,0,1,1,Pyke,19-7-2022 11:48
GET JHINXED,0.0,0,1,0,Garen,19-7-2022 11:49
G2Jankosmusisz,0.0,0,1,0,Yasuo,1-8-2022 20:42
G2 Laelae,0.0,0,1,1,Sona,4-8-2022 19:46
FättiMcDirty,0.0,0,1,1,Tristana,11-8-2022 20:4
Fwaii,0.0,0,1,1,Pantheon,6-9-2022 10:26
Fungimaster,0.0,0,1,0,Soraka,0
Fullmetal Kirby,0.0,0,1,0,Leona,7-8-2022 12:42
Früchtetee,0.0,0,1,0,Azir,0
FrogHunter,0.0,0,1,1,Graves,0
Fredeploug,0.0,0,1,1,Akali,3-8-2022 14:48
Freakezoid,0.0,0,1,0,Vi,11-8-2022 22:0
Frankiethebankie,0.0,0,1,1,Morgana,11-8-2022 20:4
Foutaise,0.0,0,1,1,Skarner,0
FloweyLP,0.0,0,1,1,Sett,0
Flenn Rider,0.0,0,1,0,Kayn,10-8-2022 13:24
Flave453,0.0,0,1,1,Sylas,0
Flamedragon Roit,0.0,0,1,0,Jhin,30-7-2022 12:41
Fisisaft69,0.0,0,1,0,Sylas,9-9-2022 10:5
Fireman9696,0.0,0,1,0,Vi,7-8-2022 12:42
Filzstift,0.0,0,1,0,Warwick,0
FilouSenpai,0.0,0,1,1,Kayn,9-8-2022 10:51
Federor,0.0,0,1,1,Trundle,24-9-2022 23:1
FatBogger,0.0,0,1,0,Volibear,9-8-2022 22:21
Fanta Maracujá,0.0,0,1,0,Neeko,0
Fabii HAHS,0.0,0,1,1,MissFortune,7-8-2022 12:4
FTS ssenss,0.0,0,1,0,Yone,7-8-2022 12:4
FNC ARTEMIS,0.0,0,1,1,Shaco,1-8-2022 20:42
Europeans r dogs,0.0,0,1,0,Viego,0
Erikoza95,0.0,0,1,0,Fiora,0
Erekaz,0.0,0,1,1,Katarina,7-8-2022 12:4
Elysyon AK,0.0,0,1,0,Senna,0
Elmonos33,0.0,0,1,1,Neeko,9-8-2022 22:21
ElgerC,0.0,0,1,0,Fiddlesticks,9-8-2022 22:21
Elexα,0.0,0,1,0,Jhin,24-7-2022 18:6
Elbusta,0.0,0,1,1,Sona,19-7-2022 11:49
Elaro,0.0,0,1,1,Fiddlesticks,14-8-2022 14:53
El Mapache Hache,0.0,0,1,1,Swain,0
Eicheltalg,0.0,0,1,1,Zilean,1-8-2022 20:42
Egornope3,0.0,0,1,1,Singed,0
Eccentric Rose,0.0,0,1,1,Braum,0
EL SmºμrƒI,0.0,0,1,0,Twitch,9-8-2022 23:12
ECU Cotopaxi,0.0,0,1,1,Vayne,19-7-2022 11:49
E102,0.0,0,1,1,Annie,0
