summoner_name,played_with,won_with,played_against,lost_against,date,last_played
jackeylove yuan,0.0,0,2,2,5-3-2024 10:34,Twitch
ikercho,0.0,0,1,0,27-2-2024 11:57,Yone
heinsl,0.0,0,1,1,27-2-2024 11:56,Kindred
gtLA,0.0,0,1,1,4-3-2024 21:14,Smolder
fullmuteªll,0.0,0,1,0,27-2-2024 11:56,Smolder
elgatodelagloria,0.0,0,1,1,27-2-2024 11:57,Hwei
eThug Rode Madt,0.0,0,1,0,27-2-2024 11:56,Zilean
eThug Martini,0.0,0,1,0,27-2-2024 11:56,Jhin
digicom,0.0,0,1,0,1-3-2024 8:47,Velkoz
aruberutosandesu,0.0,0,1,0,27-2-2024 11:57,Kalista
Yodachu,0.0,0,1,0,1-3-2024 8:47,Janna
Xpfed,0.0,0,1,0,27-2-2024 11:57,Fiora
Wowbagger the IP,0.0,0,2,2,5-3-2024 10:34,Karma
Weeelly,0.0,0,1,1,1-3-2024 8:47,LeeSin
WTF Skeller,0.0,0,1,1,6-3-2024 12:13,Jinx
Vrafal,0.0,0,1,1,1-3-2024 8:47,Sett
Voltan kul,0.0,0,1,0,27-2-2024 11:56,Janna
Victrys,0.0,0,1,0,27-2-2024 11:56,Pantheon
Veyrino,0.0,0,1,1,6-3-2024 12:13,Sylas
Vaalouu,0.0,0,1,1,1-3-2024 8:47,Udyr
Tölrahc,0.0,0,1,0,27-2-2024 11:57,KSante
TwinnKies,0.0,0,1,1,4-3-2024 21:14,Kaisa
Titanium GI JOE,0.0,0,1,1,27-2-2024 11:56,Cassiopeia
TheExNihilo,0.0,0,1,0,27-2-2024 11:56,Kennen
TheDarkSidé,0.0,0,1,0,1-3-2024 8:47,Lillia
TariTarox,0.0,0,1,1,6-3-2024 12:13,Vex
TOTSONE,0.0,0,1,1,4-3-2024 21:14,TwistedFate
T1 BIDONE,0.0,0,1,0,27-2-2024 11:56,Teemo
Svinomancer,0.0,0,2,2,5-3-2024 10:34,Veigar
Spectro72,0.0,0,1,0,27-2-2024 11:57,Bard
Sp0otnik,0.0,0,1,1,27-2-2024 11:56,Veigar
Selvetárm,0.0,0,2,2,5-3-2024 10:34,Renekton
SavageJho,0.0,0,1,1,4-3-2024 21:14,Trundle
S959C,0.0,0,1,0,27-2-2024 11:57,Lux
S N double O P,0.0,0,1,0,27-2-2024 11:57,Yone
Revienta Víejas,0.0,0,1,0,27-2-2024 11:57,Vladimir
RelicC,0.0,0,1,0,1-3-2024 8:47,Jayce
Pyroxylins,0.0,0,1,1,27-2-2024 11:56,Velkoz
Not Imaginable,0.0,0,1,0,1-3-2024 8:47,Singed
Nooriii,0.0,0,1,1,4-3-2024 21:14,Akali
Nink0,0.0,0,1,0,27-2-2024 11:56,Malphite
Nahla,0.0,0,2,2,5-3-2024 10:34,Heimerdinger
NBR Teatra,0.0,0,1,0,27-2-2024 11:56,Jhin
Mugiwara no Coco,0.0,0,1,1,4-3-2024 21:15,Lissandra
Mithryl,0.0,0,1,0,27-2-2024 11:57,Galio
Mit0,0.0,0,1,1,1-3-2024 8:47,MissFortune
Megamongol,0.0,0,1,0,27-2-2024 11:56,Gangplank
Marcelo,0.0,0,1,1,27-2-2024 11:57,TwistedFate
LukeDard,0.0,0,1,1,27-2-2024 11:56,KSante
LucarioSensei,0.0,0,1,0,27-2-2024 11:57,Zoe
LickMyDuck,0.0,0,1,0,27-2-2024 11:56,Nautilus
Lelouch v Zero,0.0,0,1,1,1-3-2024 8:47,Rumble
Larbizef,0.0,0,1,1,27-2-2024 11:56,Fizz
Kyle Broflovskí,0.0,0,1,1,4-3-2024 21:14,Illaoi
Ks Mafia Zap,0.0,0,1,1,4-3-2024 21:14,Gragas
Kingubara no Die,0.0,0,1,0,27-2-2024 11:57,Swain
Kiki Le Chorizo,0.0,0,1,1,6-3-2024 12:13,Velkoz
KayleFree,0.0,0,1,1,27-2-2024 11:56,Gwen
KakIgrat,0.0,0,1,1,27-2-2024 11:56,Gangplank
KET klipox,0.0,0,1,1,27-2-2024 11:56,Malzahar
JuBä,0.0,0,1,1,1-3-2024 8:47,Xayah
Je suis vide,0.0,0,1,1,6-3-2024 12:13,DrMundo
JFERRERO,0.0,0,1,1,27-2-2024 11:56,Gnar
IkamikajkmvrI,0.0,0,1,1,27-2-2024 11:56,Gangplank
Hunters pet,0.0,0,1,0,27-2-2024 11:56,Shen
Honry,0.0,0,1,1,4-3-2024 21:14,Ezreal
Hideaki Anno,0.0,0,1,1,27-2-2024 11:57,Varus
Harald BIåtand,0.0,0,2,2,4-3-2024 21:14,Sion
Gr0l,0.0,0,1,0,1-3-2024 8:47,Jinx
GNY2 D0ziXx,0.0,0,1,0,27-2-2024 11:56,AurelionSol
Forever a Fail,0.0,0,1,0,1-3-2024 8:47,Sona
FAIRHEAVENhc,0.0,0,1,0,27-2-2024 11:57,Sivir
EIIu,0.0,0,1,1,4-3-2024 21:14,KSante
Dreamtits,0.0,0,2,2,4-3-2024 21:14,Malzahar
Desmios,0.0,0,1,0,27-2-2024 11:57,MissFortune
Chocolat 1000K,0.0,0,1,1,27-2-2024 11:56,Ornn
Chaos Soldier,0.0,0,1,0,1-3-2024 8:47,Draven
Capt 7s,0.0,0,1,1,1-3-2024 8:47,Trundle
CaoCaoLeadingWei,0.0,0,1,0,1-3-2024 8:47,Tristana
Buzzle,0.0,0,1,1,27-2-2024 11:56,Nilah
BrokenMan,0.0,0,1,1,27-2-2024 11:56,Kalista
BriarSniffer,0.0,0,1,1,4-3-2024 21:14,Gnar
B4Bulinay,0.0,0,1,0,27-2-2024 11:56,Kayle
Axelrein,0.0,0,1,0,27-2-2024 11:56,MasterYi
AoAooo,0.0,0,1,1,27-2-2024 11:57,Fiddlesticks
AntesCero,0.0,0,1,0,1-3-2024 8:47,Chogath
Aegylopse,0.0,0,1,0,27-2-2024 11:56,Annie
A Lonely Raccoon,0.0,0,1,0,27-2-2024 11:56,Lillia
891472,0.0,0,1,0,27-2-2024 11:57,Karthus
448448448448,0.0,0,1,1,27-2-2024 11:56,Janna
0 Iriona 0,0.0,0,1,1,1-3-2024 8:47,Milio
