summoner_name,played_with,won_with,played_against,lost_against,date,last_played
monkaSHAKE,1.0,0,0,0,21-2-2024 12:10,Chogath
lil Kev,1.0,0,0,0,21-2-2024 12:10,Zed
le pShacopathe,1.0,0,0,0,21-2-2024 12:10,Pantheon
high zoufix,1.0,0,0,0,21-2-2024 12:10,Thresh
dshslp,1.0,0,0,0,21-2-2024 12:10,Tristana
Wisperie,1.0,0,0,0,9-2-2024 15:11,Corki
Sharpz17,1.0,0,0,0,21-2-2024 12:10,Pyke
Popfarfar,1.0,0,0,0,21-2-2024 12:10,Kaisa
Ongö Gablogian,1.0,0,0,0,21-2-2024 12:10,Ornn
Nobelforest,1.0,0,0,0,21-2-2024 12:10,Ryze
NartinCloum,1.0,0,0,0,21-2-2024 12:10,TwistedFate
LamaReliy,1.0,0,1,0,21-2-2024 12:10,Quinn
Kιra,1.0,0,0,0,21-2-2024 12:10,Ezreal
JackJackJack,1.0,0,0,0,21-2-2024 12:10,Lulu
EstoyBueno,1.0,0,0,0,21-2-2024 12:10,Kaisa
Dehmian,1.0,0,0,0,21-2-2024 12:10,Galio
Conspirer,1.0,0,0,0,21-2-2024 12:10,Malphite
Baloonc,1.0,0,0,0,9-2-2024 15:11,Swain
Araskos,1.0,0,0,0,21-2-2024 12:10,Lulu
AprioriO,1.0,0,0,0,21-2-2024 12:10,Caitlyn
Aarshivd,1.0,0,0,0,21-2-2024 12:10,Pyke
ÖnlyFawns,0.0,0,1,1,21-2-2024 12:10,Teemo
ya like cheese,0.0,0,1,1,21-2-2024 12:10,Jax
xerath and karth,0.0,0,1,0,21-2-2024 12:10,Nasus
schwemi,0.0,0,1,0,21-2-2024 12:10,Trundle
nan,0.0,0,1,0,21-2-2024 12:10,Ryze
momus1136,0.0,0,1,1,21-2-2024 12:10,Lucian
lavooo,0.0,0,1,0,21-2-2024 12:10,Viktor
iOSJoy,0.0,0,2,2,9-2-2024 15:11,Jax
get9,0.0,0,1,0,21-2-2024 12:10,Corki
elsgrenza,0.0,0,1,0,21-2-2024 12:10,Kindred
cubalybre1,0.0,0,1,0,21-2-2024 12:10,Khazix
Zukunashi EMIYA,0.0,0,1,0,21-2-2024 12:10,Shaco
Yud Bet,0.0,0,1,0,21-2-2024 12:10,Urgot
XharmanaxX,0.0,0,1,1,21-2-2024 12:10,Veigar
Wolyno,0.0,0,1,1,21-2-2024 12:10,Ahri
WetEvelynn,0.0,0,1,1,21-2-2024 12:10,Ahri
Uradimar,0.0,0,1,0,21-2-2024 12:10,Jhin
Türklinke,0.0,0,1,1,21-2-2024 12:10,Kalista
TyroneThugShaker,0.0,0,1,1,21-2-2024 12:10,Udyr
TripleliftFake,0.0,0,1,0,21-2-2024 12:10,Graves
TesoboTuteta,0.0,0,1,0,21-2-2024 12:10,Morgana
TRACXXXX,0.0,0,1,0,21-2-2024 12:10,Viego
TOTHorace,0.0,0,1,0,21-2-2024 12:10,Karthus
SylvestersTALΘN,0.0,0,1,0,21-2-2024 12:11,Kennen
Sonova Sven,0.0,0,1,0,21-2-2024 12:10,Veigar
Snuffeh,0.0,0,1,0,21-2-2024 12:11,MissFortune
Sir Tordellon,0.0,0,1,1,9-2-2024 15:11,Elise
Sippuell,0.0,0,1,1,21-2-2024 12:10,KogMaw
Satori Komeiji,0.0,0,1,1,21-2-2024 12:10,Renata
S3BITZU,0.0,0,1,1,21-2-2024 12:10,Renekton
Ranarr Enjoyer,0.0,0,1,0,21-2-2024 12:11,TwistedFate
Procer,0.0,0,1,1,21-2-2024 12:10,Yorick
PSYCHOSISENJOYER,0.0,0,1,1,21-2-2024 12:10,Viego
NO GOD DAMN IT,0.0,0,1,1,21-2-2024 12:10,Yasuo
M4STER 0F JUNGLE,0.0,0,2,2,9-2-2024 15:11,Seraphine
KC Dadyyy,0.0,0,1,1,9-2-2024 15:11,Ryze
Joyce Jonathan,0.0,0,1,1,21-2-2024 12:10,Draven
ItoldYA,0.0,0,2,2,9-2-2024 15:11,Maokai
Háagenti,0.0,0,1,0,21-2-2024 12:10,Leblanc
HGdaylos,0.0,0,1,0,21-2-2024 12:10,Orianna
HAL0,0.0,0,1,0,21-2-2024 12:10,Skarner
Gaddysama,0.0,0,1,1,21-2-2024 12:10,MonkeyKing
Frεyherr,0.0,0,1,0,21-2-2024 12:11,Nidalee
EvenyFTW,0.0,0,1,0,21-2-2024 12:10,Morgana
Erwael,0.0,0,1,0,21-2-2024 12:10,AurelionSol
Entannadon,0.0,0,1,1,21-2-2024 12:10,Taric
El Dressing,0.0,0,1,1,21-2-2024 12:10,TahmKench
EDG Dago,0.0,0,1,1,21-2-2024 12:10,Karthus
Druckluft,0.0,0,1,0,21-2-2024 12:10,Swain
Colin McRae,0.0,0,1,1,21-2-2024 12:10,Yasuo
Cloax,0.0,0,1,1,21-2-2024 12:10,LeeSin
Bhaał,0.0,0,1,0,21-2-2024 12:10,Darius
BetteSme,0.0,0,1,0,21-2-2024 12:10,LeeSin
Azure tit,0.0,0,1,1,21-2-2024 12:10,AurelionSol
Aseph,0.0,0,1,0,21-2-2024 12:10,Warwick
AoooAoooou,0.0,0,1,0,21-2-2024 12:10,Thresh
AnlBrra,0.0,0,1,1,21-2-2024 12:10,Briar
Amagartix,0.0,0,1,0,21-2-2024 12:10,Braum
Alpherion,0.0,0,1,1,21-2-2024 12:10,Velkoz
Albert Molina,0.0,0,1,1,21-2-2024 12:10,Bard
1L14NUS,0.0,0,1,0,21-2-2024 12:10,Zed
