date,timeStamp,temperature,outside temperature,humidity,pressure,gasResistance,bsec  breath_voc_equivalent ,bsec  raw_humidity,bsec bsec_status,bsec co2_equivalent,bsec gas,bsec humidity,bsec iaq,bsec iaq_accuracy,bsec pressure,bsec raw_temperature,bsec static_iaq,bsec temperature,co2
2023-04-27,10:23:40,20.05,8.75,42.019,1021.6,952830.6877738844,36.760853,42.019001,0.0,3092.98584,947368.0,42.254005,238.009003,3.0,102160.0,21.049999,309.298584,20.985283,
2023-04-27,10:28:40,20.81,8.87,40.742,1021.64,971154.345589532,28.836851,40.742001,0.0,2932.3798829999996,967742.0,41.039284,226.672714,3.0,102164.0,21.809998999999998,293.237976,21.745281,
2023-04-27,10:33:40,21.45,8.88,40.18,1021.59,979315.3024361492,22.639683,40.18,0.0,2772.322021,976845.0,40.39925,215.308411,3.0,102159.0,22.450001,277.232208,22.385283,
2023-04-27,10:38:41,21.79,9.18,39.933,1021.59,992141.9536739758,18.466383,39.932999,0.0,2637.533691,991189.0,40.272526,205.76712,3.0,102159.0,22.790001,263.753357,22.725285,
2023-04-27,10:43:41,22.42,9.3,38.996,1021.52,1003311.7583450571,15.322464000000002,38.995998,0.0,2514.070557,1003717.0,39.411274,197.015686,3.0,102152.0,23.42,251.407059,23.355297,
2023-04-27,10:48:41,22.25,9.18,39.814,1021.49,1010000.5002034404,14.225677,39.813999,0.0,2464.9377440000007,1011236.0,39.932808,193.868271,3.0,102149.0,23.25,246.49377400000003,23.185297,
2023-04-27,10:53:42,23.16,9.46,38.786,1021.51,1014056.7251867113,11.868016,38.785999,0.0,2345.067383,1015801.0,38.73222,185.289078,3.0,102151.0,24.16,234.506729,24.095289,
2023-04-27,10:58:42,22.92,9.46,39.874,1021.47,1006645.0184071492,11.012329,39.874001,0.0,2295.563721,1007463.0,40.019363,182.050613,3.0,102147.0,23.92,229.55636600000003,23.855282,
2023-04-27,11:03:42,22.94,9.72,40.177,1021.49,1006645.0184071492,10.376615,40.176998,0.0,2256.228516,1007463.0,40.33242,179.571045,3.0,102149.0,23.940001,225.622864,23.875298,
2023-04-27,11:08:43,23.17,9.87,39.716,1021.39,1027119.144628868,9.512021,39.716,0.0,2198.676514,1030534.0,39.696289,175.65692099999995,3.0,102139.0,24.17,219.867645,24.10528,
2023-04-27,11:13:43,23.34,9.87,39.19,1021.37,1016097.0798063136,8.740578,39.189999,0.0,2142.724121,1018100.0,39.584152,171.83857700000004,3.0,102137.0,24.34,214.2724,24.275284,
2023-04-27,11:18:44,23.45,10.06,39.354,1021.35,1034130.1935437135,7.9693070000000015,39.354,0.0,2081.612549,1038462.0,39.498692,167.60022,3.0,102135.0,24.450001,208.161255,24.385298000000002,
2023-04-27,11:23:44,23.82,10.06,38.758,1021.35,1030612.7455334669,8.004461000000001,38.757999,0.0,2084.52417,1034483.0,38.835976,168.32736200000005,3.0,102135.0,24.82,208.452423,24.755295,
2023-04-27,11:28:45,24.05,10.33,38.329,1021.37,1022267.7069362523,7.691845,38.328998999999996,0.0,2058.169922,1025057.0,38.485405,166.758804,3.0,102137.0,25.049999,205.816986,24.985279000000002,
2023-04-27,11:33:45,24.19,10.51,38.475,1021.45,1026423.2647739454,7.399421,38.474998,0.0,2032.529541,1029748.0,38.431637,165.240402,3.0,102145.0,25.190001,203.25296,25.125298,
2023-04-27,11:38:46,24.42,10.51,37.896,1021.43,1028513.738879932,7.086913000000001,37.896,0.0,2003.983154,1032110.0,38.071194,163.47695900000005,3.0,102143.0,25.42,200.398315,25.35528,
2023-04-27,11:43:46,23.13,10.68,40.088,1021.47,1012701.0350184321,8.53653,40.088001,0.0,2127.097412,1014275.0,40.217201,173.71504199999995,3.0,102147.0,24.129999,212.709747,24.065296,
2023-04-27,11:48:47,23.06,10.68,40.252,1021.43,1011348.9648506758,8.107121000000001,40.251999,0.0,2092.95459,1012753.0,40.470321999999996,171.516663,3.0,102143.0,24.059998999999998,209.295471,23.995281,
2023-04-27,11:53:47,22.8,10.94,40.231,1021.41,1027815.9686898544,8.276633,40.230999,0.0,2106.644043,1031322.0,40.405418,173.12384,3.0,102141.0,23.799999,210.664398,23.735281,
2023-04-27,11:58:48,22.68,10.94,40.635,1021.41,1032720.3370814688,7.829116,40.634997999999996,0.0,2069.871826,1036866.0,40.804446999999996,170.690582,3.0,102141.0,23.68,206.98718300000002,23.615285999999998,
2023-04-27,12:03:48,22.6,10.97,40.239000000000004,1021.45,1044828.0871503544,7.54144,40.238998,0.0,2045.106201,1050584.0,40.388824,169.195572,3.0,102145.0,23.6,204.51062,23.535282,
2023-04-27,12:08:48,22.45,11.13,40.31800000000001,1021.35,1060924.8710498945,6.875864999999999,40.318001,0.0,1983.983643,1068884.0,40.494926,164.765274,3.0,102135.0,23.450001,198.39836100000002,23.385282999999998,
2023-04-27,12:13:49,22.34,11.15,40.505,1021.35,1065401.345285415,6.483495,40.505001,0.0,1945.113525,1073986.0,40.691097,162.121658,3.0,102135.0,23.34,194.511353,23.275282,
2023-04-27,12:14:45,22.18,11.15,41.54600000000001,1021.33,1027815.9686898544,7.306761999999999,41.546001000000004,0.0,2024.1932370000002,1031322.0,43.455073999999996,164.81835900000004,0.0,102133.0,23.18,202.419327,23.115294,784.0
2023-04-27,12:19:28,22.25,11.45,41.258,1021.33,1024341.2712933104,7.469241,41.257999,0.0,2038.742554,1027397.0,43.105789,165.964935,0.0,102133.0,23.25,203.874252,23.185289,794.0
2023-04-27,12:24:40,22.45,11.45,40.306,1021.35,1060924.8710498945,7.128842,40.306,0.0,2007.8857420000002,1068884.0,40.468272999999996,163.533218,0.0,102135.0,23.450001,200.788574,23.385284,764.0
2023-04-27,12:29:41,22.27,11.47,40.835,1021.31,1072946.67721397,6.449623,40.834999,0.0,1941.648438,1082598.0,40.983414,158.742661,3.0,102131.0,23.27,194.164841,23.205282,766.0
2023-04-27,12:34:41,22.24,11.47,40.76,1021.33,1089928.5595283248,5.753327,40.759997999999996,0.0,1866.0727539999998,1102041.0,40.92729600000001,153.203003,3.0,102133.0,23.24,186.607269,23.175285000000002,750.0
2023-04-27,12:39:42,22.28,11.91,40.323,1021.25,1100218.3671448012,5.378639,40.323002,0.0,1821.523315,1113861.0,40.484165,150.108398,3.0,102125.0,23.280001,182.152328,23.215286,718.0
2023-04-27,12:44:42,22.17,11.93,40.025,1021.19,1118081.6834712443,5.0837330000000005,40.025002,0.0,1784.2198489999994,1134454.0,40.15005900000001,147.57513400000005,3.0,102119.0,23.17,178.421982,23.105282,719.0
2023-04-27,12:49:43,22.15,12.02,39.634,1021.17,1139955.3564868835,4.4973730000000005,39.633999,0.0,1703.147461,1159794.0,39.801521,141.487625,3.0,102117.0,23.15,170.314743,23.085281,718.0
2023-04-27,12:54:44,22.15,12.1,40.016,1021.15,1149469.3957218614,3.975747,40.015999,0.0,1621.5935060000006,1170859.0,40.153023,135.34176599999998,3.0,102115.0,23.15,162.159348,23.085295000000002,730.0
2023-04-27,12:59:44,22.24,12.1,40.16,1021.05,1156489.053263845,3.549884,40.16,0.0,1546.643311,1179039.0,40.301517,129.666626,3.0,102105.0,23.24,154.66433700000005,23.175283,758.0
2023-04-27,13:04:45,22.24,12.25,40.284,1021.04,1164489.358585539,3.245863,40.284,0.0,1487.4139400000001,1188380.0,40.429401,125.2397,3.0,102104.0,23.24,148.74139399999999,23.175297,755.0
2023-04-27,13:09:45,22.26,12.25,40.167,1021.04,1175330.2171067672,3.061612,40.167,0.0,1448.754272,1201068.0,40.311722,122.460907,3.0,102104.0,23.26,144.875427,23.19529,767.0
2023-04-27,13:14:46,22.41,12.33,39.414,1021.02,1189168.4794136055,2.835572,39.414001,0.0,1398.0161130000001,1217313.0,39.521374,118.654449,3.0,102102.0,23.41,139.801605,23.34528,752.0
2023-04-27,13:19:46,22.31,12.54,38.546,1020.89,1206210.6960931693,2.833959,38.546001,0.0,1397.639771,1237397.0,38.665791,118.944275,3.0,102089.0,23.309999,139.763977,23.245281,680.0
2023-04-27,13:24:47,22.36,12.46,38.064,1020.81,1232710.0257133571,2.589409,38.063999,0.0,1337.939697,1268797.0,38.227268,114.363266,3.0,102081.0,23.360001,133.79397600000001,23.295282,664.0
2023-04-27,13:29:47,22.28,12.59,38.329,1020.71,1241803.7847370782,2.317369,38.328999,0.0,1264.511841,1279621.0,38.48226500000001,108.627136,3.0,102071.0,23.280001,126.451187,23.215296,643.0
2023-04-27,13:34:48,22.29,13.0,38.546,1020.64,1255178.6340409308,2.047854,38.546001000000004,0.0,1182.719849,1295585.0,38.737534000000004,102.153595,3.0,102064.0,23.290001,118.271988,23.225285,629.0
2023-04-27,13:39:48,22.29,12.84,38.705999999999996,1020.67,1267782.9336167832,1.865105,38.706001,0.0,1120.883301,1310680.0,38.848412,97.28907,3.0,102067.0,23.290001,112.088326,23.225283,603.0
2023-04-27,13:44:49,22.41,12.9,38.473,1020.64,1276327.381577769,1.6979970000000002,38.473,0.0,1058.786377,1320939.0,38.610863,92.3685,3.0,102064.0,23.41,105.87863899999999,23.345282,581.0
2023-04-27,13:49:49,22.38,13.0,38.438,1020.66,1283898.8124270116,1.621215,38.438,0.0,1028.175293,1330049.0,38.564522,90.045326,3.0,102066.0,23.379999,102.817528,23.315281,563.0
2023-04-27,13:54:50,22.51,12.95,38.265,1020.58,1299314.40148741,1.4913530000000002,38.264998999999996,0.0,972.9424439999999,1348651.0,38.384754,85.640564,3.0,102058.0,23.51,97.29424300000001,23.44528,558.0
2023-04-27,13:59:50,22.49,13.05,38.313,1020.66,1304910.0687382312,1.410221,38.313,0.0,935.937866,1355422.0,38.506226,82.727707,3.0,102066.0,23.49,93.593788,23.42528,549.0
2023-04-27,14:04:51,22.41,12.98,38.567,1020.62,1304910.0687382312,1.3812,38.567001,0.0,922.182251,1355422.0,38.733013,81.767624,3.0,102062.0,23.41,92.21822399999999,23.345291,535.0
2023-04-27,14:09:51,22.42,13.02,38.758,1020.6,1303787.0828492388,1.353818,38.757999,0.0,908.935913,1354062.0,38.92857,80.84549,3.0,102060.0,23.42,90.893593,23.355282,546.0
2023-04-27,14:14:51,22.41,13.02,38.918,1020.58,1299314.40148741,1.321118,38.917999,0.0,892.761292,1348651.0,39.091206,79.66798399999998,3.0,102058.0,23.41,89.276131,23.345297,547.0
2023-04-27,14:19:52,22.48,13.08,38.959,1020.6,1303787.0828492388,1.284642,38.959,0.0,874.239624,1354062.0,39.110928,78.28155500000003,3.0,102060.0,23.48,87.423965,23.415283,536.0
2023-04-27,14:24:52,22.51,13.08,38.966,1020.5,1301546.8996584627,1.289284,38.966,0.0,876.625366,1351351.0,39.130210999999996,78.67465200000002,3.0,102050.0,23.51,87.662537,23.445282000000002,532.0
2023-04-27,14:29:53,22.67,13.13,38.859,1020.4,1304910.0687382312,1.247868,38.963001,0.0,855.0261230000001,1352705.0,38.534103,77.00975,3.0,102036.0,23.98,85.50260899999998,23.915283,534.0
2023-04-27,14:34:53,22.57,13.1,39.1,1020.4,1286078.605883188,1.31226,39.099998,0.0,888.310791,1332675.0,39.246387,80.064194,3.0,102040.0,23.57,88.831078,23.505281,519.0
2023-04-27,14:39:54,22.61,13.12,39.126,1020.44,1290460.4734788071,1.308882,39.125999,0.0,886.605835,1337958.0,39.276772,80.105301,3.0,102044.0,23.610001,88.660583,23.545296,524.0
2023-04-27,14:44:54,22.57,13.16,39.249,1020.26,1284987.7847303702,1.309145,39.249001,0.0,886.7387699999997,1331361.0,39.393337,80.305481,3.0,102026.0,23.57,88.673874,23.505281,510.0
2023-04-27,14:49:55,22.62,13.11,39.341,1020.24,1281726.395598627,1.323475,39.341,0.0,893.9403689999997,1327434.0,39.481232,81.122879,3.0,102024.0,23.620001,89.394035,23.555298,512.0
2023-04-27,14:54:55,22.65,13.34,39.315,1020.3,1272040.8092376122,1.3219809999999999,39.314999,0.0,893.193054,1315789.0,39.486443,81.250725,3.0,102030.0,23.65,89.319305,23.585295000000002,502.0
2023-04-27,14:59:56,22.66,13.31,39.412,1020.26,1270973.6612998568,1.35654,39.411999,0.0,910.264404,1314508.0,39.557503,82.945183,3.0,102026.0,23.66,91.026443,23.595295,503.0
2023-04-27,15:04:56,22.75,13.28,39.377,1020.17,1273109.7507013595,1.324727,39.376999,0.0,894.5657960000003,1317073.0,39.502266,81.763565,3.0,102017.0,23.75,89.456581,23.685295,504.0
2023-04-27,15:09:57,22.73,13.28,39.426,1020.11,1268844.7279769343,1.33851,39.425999,0.0,901.413208,1311953.0,39.576069,82.566132,3.0,102011.0,23.73,90.141319,23.665297,499.0
2023-04-27,15:14:57,22.75,13.36,39.46,1020.11,1273109.7507013595,1.301434,39.459998999999996,0.0,882.8306880000001,1317073.0,39.621947999999996,81.119179,3.0,102011.0,23.75,88.283066,23.685295,496.0
2023-04-27,15:19:57,22.77,13.39,39.469,1020.07,1269908.302377969,1.296727,39.469002,0.0,880.433838,1313230.0,39.623219,81.102463,3.0,102007.0,23.77,88.04338100000002,23.705296,488.0
2023-04-27,15:24:58,22.87,13.38,39.34,1020.07,1269908.302377969,1.285223,39.34,0.0,874.538574,1313230.0,39.477303000000006,80.773209,3.0,102007.0,23.870001000000002,87.453857,23.805283,485.0
2023-04-27,15:29:58,22.52,13.25,39.579,1020.03,1275253.0323232538,1.3801139999999998,39.578999,0.0,921.661926,1319648.0,39.811344,85.193077,3.0,102003.0,23.52,92.166191,23.455297,525.0
2023-04-27,15:34:59,22.29,13.24,41.363,1019.93,1246914.0864487155,1.372111,41.362999,0.0,917.8148189999999,1285714.0,41.498385999999996,85.060303,3.0,101993.0,23.290001,91.781479,23.225281,538.0
2023-04-27,15:39:59,22.17,13.42,40.988,1019.91,1239771.3734183398,1.507551,40.987999,0.0,980.088745,1277200.0,41.140831,90.88588,3.0,101991.0,23.17,98.008873,23.105282,525.0
2023-04-27,15:44:59,22.06,13.54,41.019,1019.74,1229708.2978978169,1.605058,41.019001,0.0,1021.5493769999999,1265230.0,41.179039,94.874107,3.0,101974.0,23.059998999999998,102.154938,22.995296,510.0
2023-04-27,15:50:00,22.03,13.54,41.571999999999996,1019.6,1226721.153375668,1.64396,41.571999,0.0,1037.391846,1261682.0,41.739716,96.563812,3.0,101960.0,23.030001,103.739182,22.965296,504.0
2023-04-27,15:55:00,22.02,13.41,41.26,1019.58,1217846.1645081243,1.7225689999999998,41.259997999999996,0.0,1068.2907710000004,1251158.0,41.465302,99.63630699999999,3.0,101958.0,23.02,106.82907900000001,22.955297,495.0
2023-04-27,16:00:01,21.99,13.49,40.966,1019.5,1239771.3734183398,1.649776,40.966,0.0,1039.727783,1277200.0,41.140602,97.282158,3.0,101950.0,22.99,103.972778,22.925297,503.0
2023-04-27,16:05:01,21.97,13.43,40.915,1019.46,1232710.0257133571,1.683397,40.915001000000004,0.0,1053.0738529999999,1268797.0,41.057926,98.754639,3.0,101946.0,22.969998999999998,105.307381,22.905281,507.0
2023-04-27,16:10:02,21.96,13.46,40.434,1019.4,1247941.1981602423,1.625372,40.433998,0.0,1029.869141,1286940.0,40.628765,96.868225,3.0,101940.0,22.959999,102.986916,22.895296,488.0
2023-04-27,16:15:02,21.96,13.46,40.044,1019.33,1262500.5066757076,1.560573,40.043999,0.0,1002.9556880000001,1304348.0,40.206108,94.632584,3.0,101933.0,22.959999,100.29557,22.895296,480.0
2023-04-27,16:20:03,21.94,13.36,40.275999999999996,1019.44,1264608.1862063194,1.521262,40.276001,0.0,986.078125,1306873.0,40.426338,93.316559,3.0,101944.0,22.940001,98.607811,22.875284,467.0
2023-04-27,16:25:03,22.05,13.4,40.004,1019.44,1269908.302377969,1.3981540000000001,40.004002,0.0,930.2529910000001,1313230.0,40.159634000000004,88.352905,3.0,101944.0,23.049999,93.025299,22.985281,469.0
2023-04-27,16:30:04,22.07,13.42,39.683,1019.38,1283898.8124270116,1.352957,39.682999,0.0,908.515259,1330049.0,39.871075,86.542068,3.0,101938.0,23.07,90.851524,23.005297,472.0
2023-04-27,16:35:05,22.02,13.42,39.251,1019.34,1302666.0281484122,1.290147,39.250999,0.0,877.068237,1352705.0,39.412415,83.805977,3.0,101934.0,23.02,87.706825,22.955296,457.0
2023-04-27,16:40:05,22.06,13.6,39.047,1019.21,1320837.4745345702,1.176737,39.047001,0.0,816.200256,1374745.0,39.205261,78.282227,3.0,101921.0,23.059999,81.620026,22.995279,457.0
2023-04-27,16:45:06,22.02,13.6,39.108,1019.11,1323144.61341621,1.1159,39.108002,0.0,781.083374,1377551.0,39.239441,75.151596,3.0,101911.0,23.02,78.108337,22.955297,449.0
2023-04-27,16:50:06,22.01,13.59,39.59,1019.09,1328947.8772268966,1.040951,39.59,0.0,735.089172,1384615.0,39.741753,70.968437,3.0,101909.0,23.01,73.50891899999998,22.945292,448.0
2023-04-27,16:55:07,22.05,13.5,39.823,1019.09,1328947.8772268966,0.963686,39.823002,0.0,684.068848,1384615.0,39.976223,66.279404,3.0,101909.0,23.049999,68.406883,22.985295999999998,452.0
2023-04-27,17:00:07,21.98,13.47,39.287,1019.05,1332454.3347807128,0.971222,39.286999,0.0,689.222351,1388889.0,39.443359,66.916595,3.0,101905.0,22.98,68.922234,22.915281,443.0
2023-04-27,17:05:08,22.02,13.48,39.023,1019.03,1350267.8892061473,0.9195629999999999,39.022999,0.0,661.225891,1410658.0,39.200069,63.59934200000001,3.0,101903.0,23.02,65.306473,22.95528,441.0
2023-04-27,17:10:08,22.04,13.38,39.929,1019.05,1337158.496724828,0.8828879999999999,39.929001,0.0,650.456055,1394628.0,40.117832,61.140476,3.0,101905.0,23.040001,62.614021,22.975281,448.0
2023-04-27,17:15:08,22.04,13.38,39.958,1018.95,1330114.6440511579,0.956616,39.958,0.0,679.197632,1386037.0,40.111446,66.382065,3.0,101895.0,23.040001,67.919762,22.975296,490.0
2023-04-27,17:20:09,22.32,13.27,39.209,1018.84,1312825.4649450998,1.047381,39.209,0.0,739.163269,1365015.0,39.352898,72.33287,3.0,101884.0,23.32,73.91632800000002,23.255295,489.0
2023-04-27,17:25:09,22.41,13.27,38.788,1018.8,1310554.141416375,1.077102,38.787997999999995,0.0,757.6738889999997,1362260.0,38.955162,74.296173,3.0,101880.0,23.41,75.767387,23.345297,465.0
2023-04-27,17:30:10,22.51,13.3,38.747,1018.68,1310554.141416375,1.113633,38.747002,0.0,779.7382200000003,1362260.0,38.89109000000001,76.611649,3.0,101868.0,23.51,77.973824,23.445295,460.0
2023-04-27,17:35:11,22.53,13.17,38.765,1018.7,1301546.8996584627,1.1479780000000002,38.764998999999996,0.0,799.8320309999997,1351351.0,38.899311,78.749718,3.0,101870.0,23.530001000000002,79.9832,23.465294,460.0
2023-04-27,17:40:11,22.59,13.16,38.602,1018.6,1301546.8996584627,1.141494,38.602001,0.0,796.084473,1351351.0,38.722607,78.56527700000002,3.0,101860.0,23.59,79.60844399999998,23.525295,458.0
2023-04-27,17:45:12,22.61,13.26,38.608,1018.58,1290460.4734788071,1.1940549999999999,38.608002,0.0,825.865173,1337958.0,38.747078,81.687012,3.0,101858.0,23.610001,82.586517,23.545296,455.0
2023-04-27,17:50:12,22.62,13.34,38.768,1018.48,1283898.8124270116,1.222576,38.768002,0.0,841.480713,1330049.0,38.902103,83.435455,3.0,101848.0,23.620001,84.148071,23.555298,450.0
2023-04-27,17:55:13,22.74,13.32,38.54,1018.3,1277403.5425511415,1.2348219999999999,38.540001000000004,0.0,848.0734859999999,1322233.0,38.687489,84.302132,3.0,101830.0,23.74,84.80735,23.675295000000002,451.0
2023-04-27,18:00:13,22.77,13.32,38.580999999999996,1018.24,1275253.0323232538,1.259765,38.581001,0.0,861.303223,1319648.0,38.742508,85.827301,3.0,101824.0,23.77,86.130325,23.705282,444.0
2023-04-27,18:05:14,22.75,13.41,38.584,1018.3,1268844.7279769343,1.304935,38.584,0.0,884.607544,1311953.0,38.739284999999995,88.36598199999996,3.0,101830.0,23.75,88.46075400000002,23.685282,444.0
2023-04-27,18:10:14,22.72,13.39,38.592,1018.16,1269908.302377969,1.326901,38.591999,0.0,895.650757,1313230.0,38.747478,89.691948,3.0,101816.0,23.719999,89.565079,23.655296,442.0
2023-04-27,18:15:15,22.7,13.39,38.511,1018.14,1269908.302377969,1.369267,38.51100200000001,0.0,916.442017,1313230.0,38.660637,92.008713,3.0,101814.0,23.700001,91.644203,23.635289999999998,442.0
2023-04-27,18:20:15,22.66,13.05,38.345,1018.12,1266722.9148325308,1.423273,38.345001,0.0,942.032471,1309408.0,38.486977,94.823563,3.0,101812.0,23.66,94.203247,23.595282,435.0
2023-04-27,18:25:15,22.72,13.05,38.098,1018.06,1268844.7279769343,1.440731,38.098,0.0,950.097595,1311953.0,38.247322,95.883461,3.0,101806.0,23.719998999999998,95.00975799999999,23.655281,436.0
2023-04-27,18:30:16,22.74,12.98,37.69300000000001,1017.93,1275253.0323232538,1.420108,37.693001,0.0,940.559998,1319648.0,37.844738,95.161247,3.0,101793.0,23.74,94.056,23.675282,435.0
2023-04-27,18:35:16,22.62,12.98,37.997,1017.97,1290460.4734788071,1.406673,37.997002,0.0,934.2717289999999,1337958.0,38.135902,94.755821,3.0,101797.0,23.620001000000002,93.42716999999999,23.555281,433.0
2023-04-27,18:40:17,22.66,12.67,37.687,1017.91,1276327.381577769,1.420346,37.687,0.0,940.670715,1320939.0,37.84185,95.645386,3.0,101791.0,23.66,94.06707,23.595293,426.0
2023-04-27,18:45:17,22.65,12.69,37.794,1017.89,1279561.3180164727,1.4503469999999998,37.793999,0.0,954.498291,1324828.0,37.928467,97.305565,3.0,101789.0,23.65,95.44982900000001,23.585295000000002,431.0
2023-04-27,18:50:18,22.62,12.67,37.76,1017.81,1283898.8124270116,1.381211,37.759998,0.0,922.187805,1330049.0,37.912254,94.219765,3.0,101781.0,23.620001,92.218781,23.555283,428.0
2023-04-27,18:55:18,22.64,12.7,37.567,1017.79,1282811.6842766276,1.380426,37.567001,0.0,921.8114009999999,1328740.0,37.682522,94.417183,3.0,101779.0,23.639999,92.18113699999999,23.575283,424.0
2023-04-27,19:00:18,22.59,12.58,37.779,1017.79,1292662.6236615393,1.338163,37.778999,0.0,901.241577,1340616.0,37.92643,92.528984,3.0,101779.0,23.59,90.124161,23.525284,427.0
2023-04-27,19:05:19,22.57,12.58,37.783,1017.73,1297089.5488582388,1.273533,37.783001,0.0,868.493774,1345962.0,37.931595,89.362984,3.0,101773.0,23.57,86.84938000000002,23.505297,424.0
2023-04-27,19:10:19,22.53,12.53,37.74,1017.71,1301546.8996584627,1.191331,37.844002,0.0,824.354126,1374745.0,37.419804,84.986778,3.0,101767.0,23.85,82.43541,23.785297,425.0
2023-04-27,19:15:20,22.52,12.53,37.688,1017.65,1302666.0281484122,1.2258440000000002,37.688,0.0,843.246582,1352705.0,37.855121999999994,87.183487,3.0,101765.0,23.52,84.32466099999998,23.455282,429.0
2023-04-27,19:20:20,22.53,12.35,37.675,1017.69,1312825.4649450998,1.179744,37.674999,0.0,817.8886719999997,1365015.0,37.81208,84.738548,3.0,101769.0,23.530001,81.788864,23.465298,430.0
2023-04-27,19:25:21,22.58,12.35,37.436,1017.63,1324301.2079517979,1.126624,37.436001,0.0,787.410339,1378958.0,37.580009000000004,81.72575400000002,3.0,101763.0,23.58,78.741035,23.515279999999997,431.0
2023-04-27,19:30:21,22.52,12.25,37.793,1017.63,1320837.4745345702,1.073827,37.792999,0.0,755.658936,1374745.0,37.946125,78.55506899999997,3.0,101763.0,23.52,75.565895,23.45528,436.0
2023-04-27,19:35:22,22.41,12.18,37.768,1017.59,1323144.61341621,1.07135,37.768002,0.0,754.131165,1377551.0,37.922623,78.574738,3.0,101759.0,23.41,75.413116,23.345297,450.0
2023-04-27,19:40:22,22.37,12.05,37.66,1017.54,1343085.6156649922,1.013778,37.66,0.0,717.591553,1401869.0,37.81218,74.86279300000002,3.0,101754.0,23.370001,71.759155,23.305283,469.0
2023-04-27,19:45:23,22.34,12.03,37.739,1017.5,1347865.278128092,0.9338690000000001,37.738997999999995,0.0,665.311035,1407716.0,37.881695,69.225311,3.0,101750.0,23.34,66.327759,23.27528,486.0
2023-04-27,19:50:23,22.34,12.03,37.709,1017.46,1358744.9044376635,0.8961959999999999,37.709,0.0,654.415039,1421053.0,37.847942,66.459869,3.0,101746.0,23.34,63.60376,23.275297,476.0
2023-04-27,19:55:24,22.38,11.88,37.698,1017.48,1363636.87362492,0.866399,37.698002,0.0,645.467529,1427061.0,37.801231,64.19210799999999,3.0,101748.0,23.379998999999998,61.366882,23.315281,469.0
2023-04-27,20:00:24,22.32,11.86,37.696,1017.44,1368564.1957973407,0.8277479999999999,37.695999,0.0,633.3913570000002,1433121.0,37.869446,61.062828,3.0,101744.0,23.32,58.347839,23.25528,469.0
2023-04-27,20:05:24,22.25,11.73,37.792,1017.4,1374773.6501244588,0.800983,37.792,0.0,624.694031,1440768.0,37.966869,58.828480000000006,3.0,101740.0,23.25,56.173508,23.185295,467.0
2023-04-27,20:10:25,22.18,11.73,37.855,1017.36,1381039.7084123779,0.779012,37.855,0.0,617.3341059999998,1448498.0,37.990303,56.94375600000001,3.0,101736.0,23.18,54.333523,23.115295,469.0
2023-04-27,20:15:25,22.14,11.7,37.844,1017.36,1387363.1481880536,0.742287,37.844002,0.0,604.55603,1456311.0,38.028458,53.56446800000001,3.0,101736.0,23.139999,51.139008000000004,23.075279000000002,464.0
2023-04-27,20:20:26,22.16,11.61,37.798,1017.32,1398892.477999263,0.703746,37.798,0.0,590.447266,1470588.0,37.94141,49.794907,3.0,101732.0,23.16,47.611809,23.095282,465.0
2023-04-27,20:25:26,22.21,11.58,37.64,1017.3,1402778.2891590623,0.681573,37.639998999999996,0.0,581.975769,1475410.0,37.787495,47.547382,3.0,101730.0,23.209999,45.493942,23.145294,464.0
2023-04-27,20:30:27,22.2,11.55,37.647,1017.38,1411929.6822656717,0.6602859999999999,37.646999,0.0,573.57959,1486784.0,37.814598,45.309479,3.0,101738.0,23.200001,43.394897,23.135283,463.0
2023-04-27,20:35:27,22.17,11.51,37.622,1017.28,1423872.6926085881,0.634684,37.622002,0.0,563.1153559999998,1501669.0,37.741673,42.483486,3.0,101728.0,23.17,40.778835,23.105295,462.0
2023-04-27,20:40:28,22.07,11.51,37.893,1017.24,1421201.262527216,0.628864,37.893002,0.0,560.67749,1498335.0,38.032005,41.867966,3.0,101724.0,23.07,40.16938,23.00528,462.0
2023-04-27,20:45:28,22.06,11.45,37.719,1017.16,1415888.3623288553,0.639991,37.719002,0.0,565.3184809999998,1491713.0,37.863018,43.222923,3.0,101716.0,23.059998999999998,41.329613,22.995296,461.0
2023-04-27,20:50:29,22.03,11.44,37.781,1017.18,1415888.3623288553,0.643836,37.780998,0.0,566.903809,1491713.0,37.906475,43.73207100000001,3.0,101718.0,23.030001,41.725952,22.965282,459.0
2023-04-27,20:55:29,21.99,11.41,37.809,1017.15,1418539.8378022397,0.6462,37.808997999999995,0.0,567.873657,1495017.0,37.98296,44.071815,3.0,101715.0,22.99,41.968407,22.925291,459.0
2023-04-27,21:00:30,22.0,11.41,37.666,1017.13,1419869.3030115876,0.654724,37.666,0.0,571.341064,1496674.0,37.809162,45.115707,3.0,101713.0,23.0,42.835258,22.935297,456.0
2023-04-27,21:05:30,21.97,11.29,37.706,1017.05,1541985.2257111797,0.6302439999999999,37.706001,0.0,561.257629,1500000.0,37.837173,42.333527000000004,3.0,101705.0,22.969998999999998,40.314411,22.905279,456.0
2023-04-27,21:10:31,21.91,11.25,37.711,1017.09,1557841.1100289722,0.60528,37.710999,0.0,550.5631099999998,1516854.0,37.850258,39.359173,3.0,101709.0,22.91,37.640781,22.845282,454.0
