summoner_name,played_with,won_with,played_against,lost_against,date,last_played
TEGYE LE,0.0,0,2,0,6-2-2024 16:32,Orianna
Steven Wilson,0.0,0,2,0,6-2-2024 16:33,TwistedFate
SteeLSenSei,0.0,0,2,2,6-2-2024 16:33,Ziggs
Spy Ridonakis,0.0,0,2,0,6-2-2024 16:33,Lux
Speedy,0.0,0,2,2,6-2-2024 16:32,Mordekaiser
SkillShotHitter,0.0,0,2,0,6-2-2024 16:33,Nautilus
Shyzuria,0.0,0,2,0,6-2-2024 16:33,Twitch
Sergin,0.0,0,1,1,6-2-2024 16:31,Senna
Schurntuhmann,0.0,0,2,0,6-2-2024 16:33,Brand
Roderïk 11,0.0,0,2,2,6-2-2024 16:33,Ashe
Reddokun,0.0,0,2,2,6-2-2024 16:32,Vayne
RatQx,0.0,0,2,2,6-2-2024 16:33,Kayn
Queen SVDW,0.0,0,2,0,6-2-2024 16:32,Ekko
PigBumper,0.0,0,2,0,6-2-2024 16:33,Caitlyn
POBTIS,0.0,0,1,1,6-2-2024 16:31,Morgana
OnlyRobin,0.0,0,2,2,6-2-2024 16:32,Senna
Ohh no Annieways,0.0,0,2,2,6-2-2024 16:32,Gwen
NotFound l 404 l,0.0,0,2,0,6-2-2024 16:33,Jinx
Mictanium,0.0,0,2,2,6-2-2024 16:33,Samira
Max2500,0.0,0,2,2,6-2-2024 16:33,Jax
LoL1p0pz,0.0,0,2,0,6-2-2024 16:33,Thresh
Linkerr,0.0,0,2,2,6-2-2024 16:33,Yorick
Ligrinnann,0.0,0,2,0,6-2-2024 16:32,Leblanc
LigoZ,0.0,0,1,1,6-2-2024 16:31,Bard
LegenderAlgerien,0.0,0,2,2,6-2-2024 16:32,Teemo
LUK4Y,0.0,0,2,0,6-2-2024 16:32,Sejuani
Kyozuki,0.0,0,2,2,6-2-2024 16:33,Malzahar
Katalvin ,0.0,0,2,0,6-2-2024 16:33,Gnar
KamiNoHentai,0.0,0,2,2,6-2-2024 16:33,Rell
KaOng,0.0,0,2,0,6-2-2024 16:32,Nocturne
KC Mélenchon,0.0,0,2,2,6-2-2024 16:33,Vex
ICXIAOBAWANG,0.0,0,2,2,6-2-2024 16:33,Ahri
HookahTonic,0.0,0,2,0,6-2-2024 16:32,Rumble
HelicopterD2ck,0.0,0,2,0,6-2-2024 16:33,Malzahar
Heinason,0.0,0,2,2,6-2-2024 16:32,Caitlyn
Heast mi,0.0,0,2,0,6-2-2024 16:32,Ivern
H3NTAIWATCH3R,0.0,0,2,0,6-2-2024 16:33,Pyke
Griffoz,0.0,0,1,1,6-2-2024 16:31,Belveth
Getman,0.0,0,2,0,6-2-2024 16:33,Malzahar
GeneralDeer,0.0,0,2,0,6-2-2024 16:32,Kaisa
FryedRice,0.0,0,2,2,6-2-2024 16:33,TwistedFate
Ferloren,0.0,0,2,2,6-2-2024 16:32,Leblanc
Faust111,0.0,0,2,0,6-2-2024 16:32,Yone
Fat MILF IRL ,0.0,0,2,0,6-2-2024 16:33,Pyke
Espinocelular,0.0,0,2,0,6-2-2024 16:32,Fiddlesticks
EnthalpysEnd,0.0,0,2,2,6-2-2024 16:32,Nunu
Edgar Van Ekart,0.0,0,2,2,6-2-2024 16:33,Morgana
Dr Ati,0.0,0,2,0,6-2-2024 16:32,Zed
DoomCall,0.0,0,2,0,6-2-2024 16:32,Kled
Disaiplls,0.0,0,2,2,6-2-2024 16:33,Malphite
Den arige kanin,0.0,0,2,0,6-2-2024 16:33,AurelionSol
DeerInHeadlightz,0.0,0,2,2,6-2-2024 16:33,AurelionSol
DedeBack,0.0,0,2,2,6-2-2024 16:33,Zyra
CYT ShineForDark,0.0,0,2,2,6-2-2024 16:32,Nami
CYT Razor,0.0,0,2,2,6-2-2024 16:32,Taliyah
CYT Keygasza,0.0,0,2,2,6-2-2024 16:32,Gangplank
CGN Kiwi,0.0,0,2,0,6-2-2024 16:32,Ashe
Bragott,0.0,0,2,0,6-2-2024 16:32,Gangplank
Bocchi the Riven,0.0,0,2,0,6-2-2024 16:32,Kayle
Blue Fyre,0.0,0,2,0,6-2-2024 16:33,Qiyana
BicDicBackshall,0.0,0,2,0,6-2-2024 16:32,Yone
Badico,0.0,0,2,0,6-2-2024 16:33,Corki
AramChallenger99,0.0,0,2,0,6-2-2024 16:32,Viktor
Anto834,0.0,0,2,0,6-2-2024 16:32,Maokai
ARAM 1TP,0.0,0,2,2,6-2-2024 16:32,Zoe
AP Keeper,0.0,0,2,0,6-2-2024 16:32,Gnar
864715,0.0,0,2,0,6-2-2024 16:32,Zed
314thon dev,0.0,0,2,0,6-2-2024 16:33,Diana
 Pérçy,0.0,0,2,2,6-2-2024 16:32,Caitlyn
,0.0,0,1,0,6-2-2024 16:31,Chogath
,0.0,0,1,0,6-2-2024 16:31,Rumble
,0.0,0,1,0,6-2-2024 16:33,Chogath
,0.0,0,1,0,6-2-2024 16:33,Rumble
